unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,oracle_checks
nist_800_53_rev5_multi_cloud_PM-31-b_0912,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,PM-31-b,Continuous Monitoring Strategy - Establishing [ assignment: organization-defined frequencies...,,Continuous,Multiple,64,automated,,,NIST_controls_with_checks.csv,oracle_api_gateway_restapi_logging_enabled; oracle_audit_logging_enabled; oracle_audit_multi_region_enabled; oracle_audit_object_storage_read_events_enabled; oracle_audit_object_storage_write_events_enabled; oracle_monitoring_changes_to_network_acls_alarm_configured; oracle_monitoring_changes_to_network_gateways_alarm_configured; oracle_monitoring_changes_to_network_route_tables_alarm_configured; oracle_monitoring_changes_to_vcns_alarm_configured; oracle_monitoring_log_group_retention_policy_specific_days_enabled
nist_800_53_rev5_multi_cloud_PM-31-c_0913,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,PM-31-c,Continuous Monitoring Strategy - Ongoing monitoring of organizationally-defined metrics...,,Continuous,Multiple,64,automated,,,NIST_controls_with_checks.csv,oracle_api_gateway_restapi_logging_enabled; oracle_audit_logging_enabled; oracle_audit_multi_region_enabled; oracle_audit_object_storage_read_events_enabled; oracle_audit_object_storage_write_events_enabled; oracle_monitoring_changes_to_network_acls_alarm_configured; oracle_monitoring_changes_to_network_gateways_alarm_configured; oracle_monitoring_changes_to_network_route_tables_alarm_configured; oracle_monitoring_changes_to_vcns_alarm_configured; oracle_monitoring_log_group_retention_policy_specific_days_enabled
nist_800_53_rev5_multi_cloud_PM-31-d_0914,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,PM-31-d,Continuous Monitoring Strategy - Correlation and analysis of information...,,Continuous,Multiple,64,automated,,,NIST_controls_with_checks.csv,oracle_api_gateway_restapi_logging_enabled; oracle_audit_logging_enabled; oracle_audit_multi_region_enabled; oracle_audit_object_storage_read_events_enabled; oracle_audit_object_storage_write_events_enabled; oracle_monitoring_changes_to_network_acls_alarm_configured; oracle_monitoring_changes_to_network_gateways_alarm_configured; oracle_monitoring_changes_to_network_route_tables_alarm_configured; oracle_monitoring_changes_to_vcns_alarm_configured; oracle_monitoring_log_group_retention_policy_specific_days_enabled
nist_800_53_rev5_multi_cloud_PM-31-e_0915,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,PM-31-e,Continuous Monitoring Strategy - Response actions to address results...,,Continuous,Multiple,64,automated,,,NIST_controls_with_checks.csv,oracle_api_gateway_restapi_logging_enabled; oracle_audit_logging_enabled; oracle_audit_multi_region_enabled; oracle_audit_object_storage_read_events_enabled; oracle_audit_object_storage_write_events_enabled; oracle_monitoring_changes_to_network_acls_alarm_configured; oracle_monitoring_changes_to_network_gateways_alarm_configured; oracle_monitoring_changes_to_network_route_tables_alarm_configured; oracle_monitoring_changes_to_vcns_alarm_configured; oracle_monitoring_log_group_retention_policy_specific_days_enabled
nist_800_53_rev5_multi_cloud_PM-31-f_0916,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,PM-31-f,Continuous Monitoring Strategy - Reporting the security and privacy...,,Continuous,Multiple,64,automated,,,NIST_controls_with_checks.csv,oracle_api_gateway_restapi_logging_enabled; oracle_audit_logging_enabled; oracle_audit_multi_region_enabled; oracle_audit_object_storage_read_events_enabled; oracle_audit_object_storage_write_events_enabled; oracle_monitoring_changes_to_network_acls_alarm_configured; oracle_monitoring_changes_to_network_gateways_alarm_configured; oracle_monitoring_changes_to_network_route_tables_alarm_configured; oracle_monitoring_changes_to_vcns_alarm_configured; oracle_monitoring_log_group_retention_policy_specific_days_enabled
nist_800_53_rev5_multi_cloud_RA-1-a_0990,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,RA-1-a,"Policy And Procedures - Develop, document, and disseminate to...",,Policy,IS,6,automated,,,NIST_controls_with_checks.csv,oracle_cloud_guard_is_enabled
nist_800_53_rev5_multi_cloud_RA-3_4_1000,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,RA-3(4),Risk Assessment - Risk assessment | predictive cyber analytics employ the following advanced autom,,Risk,IS,6,automated,,,NIST_controls_with_checks.csv,oracle_cloud_guard_is_enabled
nist_800_53_rev5_multi_cloud_RA-5_4_1012,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,RA-5(4),Vulnerability Monitoring And Scanning - Vulnerability monitoring and scanning | discoverable information determine infor,,Vulnerability,IS,6,automated,,,NIST_controls_with_checks.csv,oracle_cloud_guard_is_enabled
nist_800_53_rev5_multi_cloud_RA-5-a_1018,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,RA-5-a,Vulnerability Monitoring And Scanning - Monitor and scan for vulnerabilities...,,Vulnerability,IS,8,automated,,,NIST_controls_with_checks.csv,oracle_cloud_guard_is_enabled
nist_800_53_rev5_multi_cloud_RA-10-a_1029,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,RA-10-a,Threat Hunting - Establish and maintain a cyber...,,Threat,IS,9,automated,,,NIST_controls_with_checks.csv,oracle_cloud_guard_is_enabled
nist_800_53_rev5_multi_cloud_SA-9_6_1118,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SA-9(6),External System Services - External system services | organization - controlled cryptographic keys maintain,,External,CMK,6,automated,,,NIST_controls_with_checks.csv,oracle_vault_cmk_rotation_enabled
nist_800_53_rev5_multi_cloud_SA-10_1_1124,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SA-10(1),Developer Configuration Management - Developer configuration management | software and firmware integrity verificatio,,Developer,LOG,6,automated,,,NIST_controls_with_checks.csv,oracle_audit_log_file_validation_enabled
nist_800_53_rev5_multi_cloud_SA-10_1_1125,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SA-10(1),Developer Configuration Management - A nd sa-10,,Developer,LOG,6,automated,,,NIST_controls_with_checks.csv,oracle_audit_log_file_validation_enabled
nist_800_53_rev5_multi_cloud_SC-5_1_1188,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-5(1),Denial-Of-Service Protection - Denial - of - service protection | restrict ability to attack other systems rest,,,IS,6,automated,,,NIST_controls_with_checks.csv,oracle_cloud_guard_is_enabled
nist_800_53_rev5_multi_cloud_SC-5_2_1189,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-5(2),"Denial-Of-Service Protection - Denial - of - service protection | capacity , bandwidth , and redundancy manage",,,Multiple,54,automated,,,NIST_controls_with_checks.csv,oracle_autonomous_dw_cluster_automated_snapshot; oracle_autonomous_dw_cluster_automatic_upgrades; oracle_database_instance_backup_enabled; oracle_database_instance_deletion_protection; oracle_database_instance_multi_az; oracle_file_storage_have_backup_enabled; oracle_load_balancer_deletion_protection; oracle_nosql_tables_pitr_enabled; oracle_object_storage_bucket_object_versioning
nist_800_53_rev5_multi_cloud_SC-5-a_1191,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-5-a,Denial-Of-Service Protection - [ selection: protect against; limit...,,Denial-Of-Service Protection - [ selection,IS,9,automated,,,NIST_controls_with_checks.csv,oracle_cloud_guard_is_enabled
nist_800_53_rev5_multi_cloud_SC-5-b_1192,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-5-b,Denial-Of-Service Protection - Employ the following controls to...,,,IS,10,automated,,,NIST_controls_with_checks.csv,oracle_cloud_guard_is_enabled
nist_800_53_rev5_multi_cloud_SC-6_1193,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-6,Resource Availability,,Resource,INSTANCE,9,automated,,,NIST_controls_with_checks.csv,oracle_database_instance_multi_az
nist_800_53_rev5_multi_cloud_SC-7_11_1196,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(11),Boundary Protection - Boundary protection | restrict incoming communications traffic only allow incomi,,Boundary,Multiple,59,automated,,,NIST_controls_with_checks.csv,oracle_autonomous_dw_cluster_public_access; oracle_big_data_cluster_master_nodes_no_public_ip; oracle_compute_block_volume_public_snapshot; oracle_compute_instance_public_ip; oracle_database_instance_no_public_access; oracle_database_snapshots_public_access; oracle_functions_function_not_publicly_accessible; oracle_functions_function_url_public; oracle_object_storage_bucket_policy_public_write_access; oracle_object_storage_bucket_public_access
nist_800_53_rev5_multi_cloud_SC-7_12_1197,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(12),Boundary Protection - Boundary protection | host - based protection implement [ assignment,,Boundary,Multiple,60,automated,,,NIST_controls_with_checks.csv,oracle_autonomous_dw_cluster_public_access; oracle_big_data_cluster_master_nodes_no_public_ip; oracle_certificates_certificates_expiration_check; oracle_compute_block_volume_public_snapshot; oracle_compute_instance_public_ip; oracle_database_instance_no_public_access; oracle_database_snapshots_public_access; oracle_functions_function_not_publicly_accessible; oracle_functions_function_url_public; oracle_object_storage_bucket_public_access
nist_800_53_rev5_multi_cloud_SC-7_16_1201,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(16),Boundary Protection - Boundary protection | prevent discovery of system components prevent the discove,,Boundary,Multiple,60,automated,,,NIST_controls_with_checks.csv,oracle_autonomous_dw_cluster_public_access; oracle_big_data_cluster_master_nodes_no_public_ip; oracle_certificates_certificates_expiration_check; oracle_compute_block_volume_public_snapshot; oracle_compute_instance_public_ip; oracle_database_instance_no_public_access; oracle_database_snapshots_public_access; oracle_functions_function_not_publicly_accessible; oracle_functions_function_url_public; oracle_object_storage_bucket_public_access
nist_800_53_rev5_multi_cloud_SC-7_2_1206,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(2),Boundary Protection - Boundary protection | public access [withdrawn,,Boundary,Multiple,59,automated,,,NIST_controls_with_checks.csv,oracle_autonomous_dw_cluster_public_access; oracle_big_data_cluster_master_nodes_no_public_ip; oracle_compute_block_volume_public_snapshot; oracle_compute_instance_public_ip; oracle_database_instance_no_public_access; oracle_database_snapshots_public_access; oracle_functions_function_not_publicly_accessible; oracle_functions_function_url_public; oracle_object_storage_bucket_policy_public_write_access; oracle_object_storage_bucket_public_access
nist_800_53_rev5_multi_cloud_SC-7_20_1207,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(20),Boundary Protection - Boundary protection | dynamic isolation and segregation provide the capability t,,Boundary,Multiple,59,automated,,,NIST_controls_with_checks.csv,oracle_autonomous_dw_cluster_public_access; oracle_big_data_cluster_master_nodes_no_public_ip; oracle_compute_block_volume_public_snapshot; oracle_compute_instance_public_ip; oracle_database_instance_no_public_access; oracle_database_snapshots_public_access; oracle_functions_function_not_publicly_accessible; oracle_functions_function_url_public; oracle_object_storage_bucket_policy_public_write_access; oracle_object_storage_bucket_public_access
nist_800_53_rev5_multi_cloud_SC-7_21_1208,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(21),Boundary Protection - Boundary protection | isolation of system components employ boundary protection,,Boundary,Multiple,59,automated,,,NIST_controls_with_checks.csv,oracle_autonomous_dw_cluster_public_access; oracle_big_data_cluster_master_nodes_no_public_ip; oracle_compute_block_volume_public_snapshot; oracle_compute_instance_public_ip; oracle_database_instance_no_public_access; oracle_database_snapshots_public_access; oracle_functions_function_not_publicly_accessible; oracle_functions_function_url_public; oracle_object_storage_bucket_policy_public_write_access; oracle_object_storage_bucket_public_access
nist_800_53_rev5_multi_cloud_SC-7_25_1212,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(25),Boundary Protection - Boundary protection | unclassified national security system connections prohibit,,Boundary,Multiple,58,automated,,,NIST_controls_with_checks.csv,oracle_autonomous_dw_cluster_public_access; oracle_big_data_cluster_master_nodes_no_public_ip; oracle_compute_block_volume_public_snapshot; oracle_compute_instance_public_ip; oracle_database_instance_no_public_access; oracle_database_snapshots_public_access; oracle_functions_function_url_public; oracle_object_storage_bucket_level_public_access_blocks; oracle_object_storage_bucket_policy_public_write_access; oracle_object_storage_bucket_public_access
nist_800_53_rev5_multi_cloud_SC-7_26_1213,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(26),Boundary Protection - Boundary protection | classified national security system connections prohibit t,,Boundary,Multiple,58,automated,,,NIST_controls_with_checks.csv,oracle_autonomous_dw_cluster_public_access; oracle_big_data_cluster_master_nodes_no_public_ip; oracle_compute_block_volume_public_snapshot; oracle_compute_instance_public_ip; oracle_database_instance_no_public_access; oracle_database_snapshots_public_access; oracle_functions_function_url_public; oracle_object_storage_bucket_level_public_access_blocks; oracle_object_storage_bucket_policy_public_write_access; oracle_object_storage_bucket_public_access
nist_800_53_rev5_multi_cloud_SC-7_27_1214,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(27),Boundary Protection - Boundary protection | unclassified non - national security system connections pr,,Boundary,Multiple,58,automated,,,NIST_controls_with_checks.csv,oracle_autonomous_dw_cluster_public_access; oracle_big_data_cluster_master_nodes_no_public_ip; oracle_compute_block_volume_public_snapshot; oracle_compute_instance_public_ip; oracle_database_instance_no_public_access; oracle_database_snapshots_public_access; oracle_functions_function_url_public; oracle_object_storage_bucket_level_public_access_blocks; oracle_object_storage_bucket_policy_public_write_access; oracle_object_storage_bucket_public_access
nist_800_53_rev5_multi_cloud_SC-7_28_1215,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(28),Boundary Protection - Boundary protection | connections to public networks prohibit the direct connect,,Boundary,Multiple,58,automated,,,NIST_controls_with_checks.csv,oracle_autonomous_dw_cluster_public_access; oracle_big_data_cluster_master_nodes_no_public_ip; oracle_compute_block_volume_public_snapshot; oracle_compute_instance_public_ip; oracle_database_instance_no_public_access; oracle_database_snapshots_public_access; oracle_functions_function_url_public; oracle_object_storage_bucket_level_public_access_blocks; oracle_object_storage_bucket_policy_public_write_access; oracle_object_storage_bucket_public_access
nist_800_53_rev5_multi_cloud_SC-7_3_1217,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(3),Boundary Protection - Boundary protection | access points limit the number of external network connect,,Boundary,Multiple,59,automated,,,NIST_controls_with_checks.csv,oracle_autonomous_dw_cluster_public_access; oracle_big_data_cluster_master_nodes_no_public_ip; oracle_compute_block_volume_public_snapshot; oracle_compute_instance_public_ip; oracle_database_instance_no_public_access; oracle_database_snapshots_public_access; oracle_functions_function_not_publicly_accessible; oracle_functions_function_url_public; oracle_object_storage_bucket_policy_public_write_access; oracle_object_storage_bucket_public_access
nist_800_53_rev5_multi_cloud_SC-7_5_1219,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(5),Boundary Protection - Boundary protection | deny by default — allow by exception deny network communic,,Boundary,Multiple,30,automated,,,NIST_controls_with_checks.csv,oracle_api_gateway_restapi_client_certificate_enabled; oracle_compute_networkacl_allow_ingress_any_port; oracle_compute_securitygroup_default_restrict_traffic; oracle_load_balancer_ssl_listeners; oracle_object_storage_bucket_secure_transport_policy
nist_800_53_rev5_multi_cloud_SC-7_7_1221,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(7),Boundary Protection - Boundary protection | split tunneling for remote devices prevent split tunneling,,Boundary,Multiple,58,automated,,,NIST_controls_with_checks.csv,oracle_autonomous_dw_cluster_public_access; oracle_big_data_cluster_master_nodes_no_public_ip; oracle_compute_block_volume_public_snapshot; oracle_compute_instance_public_ip; oracle_database_instance_no_public_access; oracle_database_snapshots_public_access; oracle_functions_function_url_public; oracle_object_storage_bucket_level_public_access_blocks; oracle_object_storage_bucket_policy_public_write_access; oracle_object_storage_bucket_public_access
nist_800_53_rev5_multi_cloud_SC-7-a_1224,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7-a,Boundary Protection - Monitor and control communications at...,,Boundary,Multiple,63,automated,,,NIST_controls_with_checks.csv,oracle_autonomous_dw_cluster_public_access; oracle_big_data_cluster_master_nodes_no_public_ip; oracle_compute_block_volume_public_snapshot; oracle_compute_instance_public_ip; oracle_database_instance_no_public_access; oracle_database_snapshots_public_access; oracle_functions_function_not_publicly_accessible; oracle_functions_function_url_public; oracle_object_storage_bucket_policy_public_write_access; oracle_object_storage_bucket_public_access
