csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_endpoint_gateway_resource_binding,read_get,Yes,ibm.vpc.get_endpoint_gateway_resource_binding,ibm.vpc.get_endpoint_gateway_resource_binding,1,0,ibm.vpc.get_endpoint_gateway_resource_binding[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_floating_ip,read_get,Yes,ibm.vpc.get_floating_ip,ibm.vpc.get_floating_ip,1,0,ibm.vpc.get_floating_ip[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_flow_log_collector,read_get,Yes,ibm.vpc.get_flow_log_collector,ibm.vpc.get_flow_log_collector,1,0,ibm.vpc.get_flow_log_collector[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_http_client,read_get,Yes,ibm.vpc.get_http_client,ibm.vpc.get_http_client,1,0,ibm.vpc.get_http_client[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_ike_policy,read_get,Yes,ibm.vpc.get_ike_policy,ibm.vpc.get_ike_policy,1,0,ibm.vpc.get_ike_policy[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_image,read_get,Yes,ibm.vpc.get_image,ibm.vpc.get_image,1,0,ibm.vpc.get_image[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_image_export_job,read_get,Yes,ibm.vpc.get_image_export_job,ibm.vpc.get_image_export_job,1,0,ibm.vpc.get_image_export_job[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_instance,read_get,Yes,ibm.vpc.get_instance,ibm.vpc.get_instance,1,0,ibm.vpc.get_instance[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_instance_cluster_network_attachment,read_get,Yes,ibm.vpc.get_instance_cluster_network_attachment,ibm.vpc.get_instance_cluster_network_attachment,1,0,ibm.vpc.get_instance_cluster_network_attachment[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_instance_disk,read_get,Yes,ibm.vpc.get_instance_disk,ibm.vpc.get_instance_disk,1,0,ibm.vpc.get_instance_disk[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_instance_group,read_get,Yes,ibm.vpc.get_instance_group,ibm.vpc.get_instance_group,1,0,ibm.vpc.get_instance_group[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_instance_group_manager,read_get,Yes,ibm.vpc.get_instance_group_manager,ibm.vpc.get_instance_group_manager,1,0,ibm.vpc.get_instance_group_manager[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_instance_group_manager_action,read_get,Yes,ibm.vpc.get_instance_group_manager_action,ibm.vpc.get_instance_group_manager_action,1,0,ibm.vpc.get_instance_group_manager_action[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_instance_group_manager_policy,read_get,Yes,ibm.vpc.get_instance_group_manager_policy,ibm.vpc.get_instance_group_manager_policy,1,0,ibm.vpc.get_instance_group_manager_policy[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_instance_group_membership,read_get,Yes,ibm.vpc.get_instance_group_membership,ibm.vpc.get_instance_group_membership,1,0,ibm.vpc.get_instance_group_membership[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_instance_initialization,read_get,Yes,ibm.vpc.get_instance_initialization,ibm.vpc.get_instance_initialization,1,0,ibm.vpc.get_instance_initialization[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_instance_network_attachment,read_get,Yes,ibm.vpc.get_instance_network_attachment,ibm.vpc.get_instance_network_attachment,1,0,ibm.vpc.get_instance_network_attachment[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_instance_network_interface,read_get,Yes,ibm.vpc.get_instance_network_interface,ibm.vpc.get_instance_network_interface,1,0,ibm.vpc.get_instance_network_interface[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_instance_network_interface_floating_ip,read_get,Yes,ibm.vpc.get_instance_network_interface_floating_ip,ibm.vpc.get_instance_network_interface_floating_ip,1,0,ibm.vpc.get_instance_network_interface_floating_ip[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_instance_network_interface_ip,read_get,Yes,ibm.vpc.get_instance_network_interface_ip,ibm.vpc.get_instance_network_interface_ip,1,0,ibm.vpc.get_instance_network_interface_ip[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_instance_profile,read_get,Yes,ibm.vpc.get_instance_profile,ibm.vpc.get_instance_profile,1,0,ibm.vpc.get_instance_profile[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_instance_template,read_get,Yes,ibm.vpc.get_instance_template,ibm.vpc.get_instance_template,1,0,ibm.vpc.get_instance_template[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_instance_volume_attachment,read_get,Yes,ibm.vpc.get_instance_volume_attachment,ibm.vpc.get_instance_volume_attachment,1,0,ibm.vpc.get_instance_volume_attachment[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_ipsec_policy,read_get,Yes,ibm.vpc.get_ipsec_policy,ibm.vpc.get_ipsec_policy,1,0,ibm.vpc.get_ipsec_policy[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_key,read_get,Yes,ibm.vpc.get_key,ibm.vpc.get_key,1,0,ibm.vpc.get_key[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_load_balancer,read_get,Yes,ibm.vpc.get_load_balancer,ibm.vpc.get_load_balancer,1,0,ibm.vpc.get_load_balancer[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_load_balancer_listener,read_get,Yes,ibm.vpc.get_load_balancer_listener,ibm.vpc.get_load_balancer_listener,1,0,ibm.vpc.get_load_balancer_listener[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_load_balancer_listener_policy,read_get,Yes,ibm.vpc.get_load_balancer_listener_policy,ibm.vpc.get_load_balancer_listener_policy,1,0,ibm.vpc.get_load_balancer_listener_policy[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_load_balancer_listener_policy_rule,read_get,Yes,ibm.vpc.get_load_balancer_listener_policy_rule,ibm.vpc.get_load_balancer_listener_policy_rule,1,0,ibm.vpc.get_load_balancer_listener_policy_rule[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_load_balancer_pool,read_get,Yes,ibm.vpc.get_load_balancer_pool,ibm.vpc.get_load_balancer_pool,1,0,ibm.vpc.get_load_balancer_pool[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_load_balancer_pool_member,read_get,Yes,ibm.vpc.get_load_balancer_pool_member,ibm.vpc.get_load_balancer_pool_member,1,0,ibm.vpc.get_load_balancer_pool_member[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_load_balancer_profile,read_get,Yes,ibm.vpc.get_load_balancer_profile,ibm.vpc.get_load_balancer_profile,1,0,ibm.vpc.get_load_balancer_profile[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_load_balancer_statistics,read_get,Yes,ibm.vpc.get_load_balancer_statistics,ibm.vpc.get_load_balancer_statistics,1,0,ibm.vpc.get_load_balancer_statistics[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_network_acl,read_get,Yes,ibm.vpc.get_network_acl,ibm.vpc.get_network_acl,1,0,ibm.vpc.get_network_acl[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_network_acl_rule,read_get,Yes,ibm.vpc.get_network_acl_rule,ibm.vpc.get_network_acl_rule,1,0,ibm.vpc.get_network_acl_rule[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_network_interface_floating_ip,read_get,Yes,ibm.vpc.get_network_interface_floating_ip,ibm.vpc.get_network_interface_floating_ip,1,0,ibm.vpc.get_network_interface_floating_ip[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_operating_system,read_get,Yes,ibm.vpc.get_operating_system,ibm.vpc.get_operating_system,1,0,ibm.vpc.get_operating_system[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_placement_group,read_get,Yes,ibm.vpc.get_placement_group,ibm.vpc.get_placement_group,1,0,ibm.vpc.get_placement_group[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_private_path_service_gateway,read_get,Yes,ibm.vpc.get_private_path_service_gateway,ibm.vpc.get_private_path_service_gateway,1,0,ibm.vpc.get_private_path_service_gateway[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_private_path_service_gateway_account_policy,read_get,Yes,ibm.vpc.get_private_path_service_gateway_account_policy,ibm.vpc.get_private_path_service_gateway_account_policy,1,0,ibm.vpc.get_private_path_service_gateway_account_policy[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_private_path_service_gateway_endpoint_gateway_binding,read_get,Yes,ibm.vpc.get_private_path_service_gateway_endpoint_gateway_binding,ibm.vpc.get_private_path_service_gateway_endpoint_gateway_binding,1,0,ibm.vpc.get_private_path_service_gateway_endpoint_gateway_binding[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_public_address_range,read_get,Yes,ibm.vpc.get_public_address_range,ibm.vpc.get_public_address_range,1,0,ibm.vpc.get_public_address_range[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_public_gateway,read_get,Yes,ibm.vpc.get_public_gateway,ibm.vpc.get_public_gateway,1,0,ibm.vpc.get_public_gateway[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_region,read_get,Yes,ibm.vpc.get_region,ibm.vpc.get_region,1,0,ibm.vpc.get_region[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_region_zone,read_get,Yes,ibm.vpc.get_region_zone,ibm.vpc.get_region_zone,1,0,ibm.vpc.get_region_zone[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_reservation,read_get,Yes,ibm.vpc.get_reservation,ibm.vpc.get_reservation,1,0,ibm.vpc.get_reservation[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_security_group,read_get,Yes,ibm.vpc.get_security_group,ibm.vpc.get_security_group,1,0,ibm.vpc.get_security_group[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_security_group_rule,read_get,Yes,ibm.vpc.get_security_group_rule,ibm.vpc.get_security_group_rule,1,0,ibm.vpc.get_security_group_rule[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_security_group_target,read_get,Yes,ibm.vpc.get_security_group_target,ibm.vpc.get_security_group_target,1,0,ibm.vpc.get_security_group_target[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_share,read_get,Yes,ibm.vpc.get_share,ibm.vpc.get_share,1,0,ibm.vpc.get_share[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_share_accessor_binding,read_get,Yes,ibm.vpc.get_share_accessor_binding,ibm.vpc.get_share_accessor_binding,1,0,ibm.vpc.get_share_accessor_binding[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_share_mount_target,read_get,Yes,ibm.vpc.get_share_mount_target,ibm.vpc.get_share_mount_target,1,0,ibm.vpc.get_share_mount_target[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_share_profile,read_get,Yes,ibm.vpc.get_share_profile,ibm.vpc.get_share_profile,1,0,ibm.vpc.get_share_profile[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_share_snapshot,read_get,Yes,ibm.vpc.get_share_snapshot,ibm.vpc.get_share_snapshot,1,0,ibm.vpc.get_share_snapshot[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
ibm,vpc,items[].crn,item.crn,string,Yes,ibm.vpc.get_share_source,read_get,Yes,ibm.vpc.get_share_source,ibm.vpc.get_share_source,1,0,ibm.vpc.get_share_source[items[].created_at|items[].crn|items[].id|items[].name|items[].status|items[].tags],"contains, equals, exists, in, not_equals",exists,,
