suggested_rule_id,csp,rule_type,missing_check_name,compliance_count,framework_count,frameworks,priority,sample_title,compliance_ids,validation_status,validation_match,validation_note,review_status,review_note
ibm.iam.api.key_unused_detection_configured,ibm,config,ibm_iam_api_key_unused_detection,1,1,CIS_IBM,1,Ensure API keys unused for 180 days are detected and  optionally disabled,cis_ibm_1.2,truly_new,ibm.iam.activity.api_key_deleted,best_jaccard=0.43,KEEP,Detects unused API keys (config-based detection).
ibm.iam.audit.logs_enabled,ibm,ciem,ibm_iam_audit_logs_enabled,4,2,ISO27001_2022;SOC2,2,"A1.2 The entity authorizes, designs, develops or acquires, implements, operates,",iso27001_2022_A.8.16;soc2_cc_7_2;soc2_cc_7_3;soc2_cc_a_1_1,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.14,KEEP,Checks if audit logs are enabled.
ibm.iam.authorization_policy.external_principals_configured,ibm,config,ibm_iam_authorization_policy_external_principals,2,1,CANADA_PBMM,,(refined),CANADA_PBMM/AC-20(1);CANADA_PBMM/AC-20(2),truly_new,ibm.iam.activity.policy_created,best_jaccard=0.29,KEEP,Checks for external principals in auth policies.
ibm.iam.avoid.root_usage_configured,ibm,config,ibm_iam_avoid_root_usage,3,1,ISO27001_2022,2,Access Control,iso27001_2022_A.5.15;iso27001_2022_A.9.2;iso27001_2022_A.9.4,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.14,KEEP,Checks to avoid root account usage.
ibm.iam.cloud.asset_inventory_enabled,ibm,config,ibm_iam_cloud_asset_inventory_enabled,15,2,ISO27001_2022;SOC2,2,Assessment And Decision On Information Security Events,iso27001_2022_A.5.1;iso27001_2022_A.5.19;iso27001_2022_A.5.21;iso27001_2022_A.5.25;iso27001_2022_A.5.28;...(+10 more),truly_new,ibm.iam.activity.policy_created,best_jaccard=0.12,KEEP,Checks if cloud asset inventory is enabled.
ibm.iam.custom.role_has_permissions_to_administer_resource_locks_configured,ibm,config,ibm_iam_custom_role_has_permissions_to_administer_resource_locks,2,1,ISO27001_2022,2,Identity Management,iso27001_2022_A.5.16;iso27001_2022_A.5.22,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.08,KEEP,Checks custom role permissions for resource locks.
ibm.iam.custom_role.policies_configured,ibm,config,ibm_iam_custom_role_policies,1,1,CANADA_PBMM,,(refined),CANADA_PBMM/SC-6,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.14,KEEP,Checks custom role policies.
ibm.iam.group.restrict_user_access_features_configured,ibm,config,ibm_iam_group_restrict_user_access_features,1,1,CSPM_BEST_PRACTICE,,(refined),CSPM_BEST_PRACTICE,truly_new,ibm.iam.activity.access_group_change,best_jaccard=0.38,KEEP,Checks group restrictions on user access features.
ibm.iam.identity.federation_status_configured,ibm,config,ibm_iam_identity_federation_status,1,1,CIS_IBM,1,Ensure Identity Federation is set up with a Corporate IDP,cis_ibm_1.19,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.14,KEEP,Checks if identity federation with corporate IDP is configured.
ibm.iam.no.guest_accounts_with_permissions_restricted,ibm,config,ibm_iam_no_guest_accounts_with_permissions,1,1,RBI_BANK,4,Guest Account Management,rbi_bank_9.3,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.11,KEEP,"Checks for guest accounts with permissions, a valid security control."
ibm.iam.no.root_access_key_configured,ibm,config,ibm_iam_no_root_access_key,45,8,CANADA_PBMM;FedRAMP_Moderate;GDPR;HIPAA;ISO27001_2022;NIST_800_171;NIST_800_53;RBI_BANK,2,164_308_a_1_ii_b: 164.308(a)(1)(ii)(B) Risk Management,canada_pbmm_moderate_CCCS_IA_4;fedramp_moderate_IA_4;fedramp_moderate_IA_4_4;gdpr_article_25;hipaa_164_308_a_1_ii_b;...(+40 more),truly_new,ibm.iam.activity.api_key_deleted,best_jaccard=0.25,KEEP,"Checks for root access keys, a specific and verifiable security risk."
ibm.iam.organization.essential_contacts_configured,ibm,config,ibm_iam_organization_essential_contacts_configured,3,2,ISO27001_2022;SOC2,2,"CC1.3 COSO Principle 3: Management establishes, with board oversight, structures",iso27001_2022_A.5.5;iso27001_2022_A.5.6;soc2_cc_1_3,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.12,KEEP,"Checks if essential contacts are configured, a valid governance control."
ibm.iam.password.policy_expires_passwords_within_90_days_or_less_configured,ibm,config,ibm_iam_password_policy_expires_passwords_within_90_days_or_less,8,2,ISO27001_2022;NIST_800_171,2,3_5_5: 3.5.5 Prevent reuse of identifiers for a defined period,iso27001_2022_A.5.15;iso27001_2022_A.9.2;iso27001_2022_A.9.3;iso27001_2022_A.9.4;nist_800_171_r2_3_5_5;...(+3 more),truly_new,ibm.iam.activity.policy_created,best_jaccard=0.17,KEEP,"Checks password expiration within 90 days, a specific and distinct policy aspect."
ibm.iam.password.policy_symbol_configured,ibm,config,ibm_iam_password_policy_symbol,7,4,GDPR;HIPAA;ISO27001_2022;NIST_800_171,2,164_308_a_5_ii_d: 164.308(a)(5)(ii)(D) Password management,gdpr_article_25;hipaa_164_308_a_5_ii_d;iso27001_2022_A.5.15;iso27001_2022_A.9.2;iso27001_2022_A.9.3;...(+2 more),truly_new,ibm.iam.activity.policy_created,best_jaccard=0.33,KEEP,"""password.policy_strong"" is the winner for composite password complexity rules."
ibm.iam.password_policy_reuse_prevention_configured,ibm,config,ibm_iam_password_policy_reuse_prevention,1,1,CIS_IBM,,(refined),CIS_IBM/1.6,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.29,KEEP,Password policy reuse prevention check.
ibm.iam.policy.audit_log_admin_configured,ibm,config,ibm_iam_policy_audit_log_admin,1,1,NIST_800_171,,PARTIAL: ibm.iam.policy.audit_log_admin ||| verifies IAM policy binding for audit log management roles but may not cover all logging services,NIST_800_171/3.3.9,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.29,KEEP,IAM policy binding for audit log management.
ibm.iam.policy.condition_ip_configured,ibm,config,ibm_iam_policy_condition_ip,1,1,CANADA_PBMM,,(refined),CANADA_PBMM/MA-4(6),truly_new,ibm.iam.activity.policy_created,best_jaccard=0.33,KEEP,IAM policy with IP condition restrictions.
ibm.iam.policy.deny_maintenance_tools_restricted,ibm,config,ibm_iam_policy_deny_maintenance_tools,2,1,CANADA_PBMM,,(refined),CANADA_PBMM/MA-3(1);CANADA_PBMM/MA-3(2),truly_new,ibm.iam.activity.policy_created,best_jaccard=0.29,KEEP,IAM policy denying maintenance tool access.
ibm.iam.policy.least_privilege_enforced,ibm,config,ibm_iam_policy_least_privilege,1,1,CIS_IBM,,(refined),CIS_IBM/1.14,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.33,KEEP,IAM policy least privilege verification.
ibm.iam.policy.policy_conditions_used_configured,ibm,config,ibm_iam_policy_policy_conditions_used,0,1,CSPM_BEST_PRACTICE,,(refined),CSPM_BEST_PRACTICE,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.33,KEEP,IAM policy conditions usage check.
ibm.iam.policy.policy_enabled,ibm,config,ibm_iam_policy_policy_enabled,0,1,CSPM_BEST_PRACTICE,,(refined),CSPM_BEST_PRACTICE,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.40,KEEP,IAM policy enabled status verification.
ibm.iam.policy.roles_configured,ibm,config,ibm_iam_policy_roles,1,1,CIS_IBM,,(refined),CIS_IBM/1.12,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.40,KEEP,IAM policy roles configuration check.
ibm.iam.policy.rule_action_configured,ibm,config,ibm_iam_policy_rule_action,0,1,CSPM_BEST_PRACTICE,,(refined),CSPM_BEST_PRACTICE,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.33,KEEP,IAM policy rule action verification.
ibm.iam.policy.system_authenticated_non_default_configured,ibm,config,ibm_iam_policy_system_authenticated_non_default,1,1,CIS_IBM,,(refined),CIS_IBM/1.16,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.25,KEEP,System-authenticated non-default policy check.
ibm.iam.policy.temporary_token_expiry_configured,ibm,config,ibm_iam_policy_temporary_token_expiry,1,1,CIS_IBM,,(refined),CIS_IBM/1.3,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.29,KEEP,Temporary token expiry policy check.
ibm.iam.policy.wildcard_action_configured,ibm,config,ibm_iam_policy_wildcard_action,1,1,CIS_IBM,,(refined),CIS_IBM/1.14,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.33,KEEP,IAM policy wildcard action restriction.
ibm.iam.role.kms_enforce_separation_of_duties_configured,ibm,config,ibm_iam_role_kms_enforce_separation_of_duties,5,2,ISO27001_2022;SOC2,2,Access Control,iso27001_2022_A.5.15;iso27001_2022_A.5.3;iso27001_2022_A.8.2;soc2_cc_1_3;soc2_cc_6_3,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.10,KEEP,KMS role separation of duties enforcement.
ibm.iam.role.least_privilege_enforced,ibm,config,ibm_iam_role_least_privilege,2,2,CANADA_PBMM;FedRAMP_Moderate,2,CCCS AC-6: Least Privilege,canada_pbmm_moderate_CCCS_AC_6;fedramp_moderate_AC_6,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.14,KEEP,Role least privilege principle verification.
ibm.iam.role.sa_enforce_separation_of_duties_configured,ibm,config,ibm_iam_role_sa_enforce_separation_of_duties,6,2,ISO27001_2022;SOC2,2,Access Control,iso27001_2022_A.5.15;iso27001_2022_A.5.18;iso27001_2022_A.5.3;iso27001_2022_A.8.2;soc2_cc_1_3;...(+1 more),truly_new,ibm.iam.activity.policy_created,best_jaccard=0.10,KEEP,Checks for separation of duties in IAM roles.
ibm.iam.rotate.access_key_90_days_configured,ibm,config,ibm_iam_rotate_access_key_90_days,16,4,GDPR;HIPAA;ISO27001_2022;NIST_800_53,2,164_308_a_3_ii_c: 164.308(a)(3)(ii)(C) Termination procedures,gdpr_article_25;hipaa_164_308_a_3_ii_c;hipaa_164_308_a_4_ii_c;hipaa_164_308_a_5_ii_d;iso27001_2022_A.5.15;...(+11 more),truly_new,ibm.iam.activity.api_key_deleted,best_jaccard=0.22,KEEP,Checks for access key rotation within 90 days.
ibm.iam.sa.no_administrative_privileges_enforced,ibm,config,ibm_iam_sa_no_administrative_privileges,6,2,ISO27001_2022;SOC2,2,Access Control,iso27001_2022_A.5.15;iso27001_2022_A.5.18;iso27001_2022_A.8.2;iso27001_2022_A.8.3;soc2_cc_1_3;...(+1 more),truly_new,ibm.iam.activity.policy_created,best_jaccard=0.12,KEEP,Checks for absence of administrative privileges on service accounts.
ibm.iam.sa.no_user_managed_keys_enforced,ibm,config,ibm_iam_sa_no_user_managed_keys,3,2,ISO27001_2022;SOC2,2,Access Control,iso27001_2022_A.5.15;iso27001_2022_A.8.2;soc2_cc_1_3,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.11,KEEP,Checks that service accounts have no user-managed keys.
ibm.iam.sa.user_managed_key_unused_disabled,ibm,config,ibm_iam_sa_user_managed_key_unused,2,1,SOC2,2,"CC1.3 COSO Principle 3: Management establishes, with board oversight, structures",soc2_cc_1_3;soc2_cc_6_3,truly_new,ibm.iam.activity.api_key_deleted,best_jaccard=0.22,KEEP,Checks for unused user-managed keys on service accounts.
ibm.iam.security.contact_information_configured,ibm,config,ibm_iam_security_contact_information_configured,1,1,CIS_IBM,,(refined),CIS_IBM/1.3,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.12,KEEP,Checks if security contact information is configured.
ibm.iam.service_id.api_key_usage_configured,ibm,config,ibm_iam_service_id_api_key_usage,1,1,CIS_IBM,,(refined),CIS_IBM/1.2,truly_new,ibm.iam.activity.api_key_deleted,best_jaccard=0.38,KEEP,Checks API key usage for service IDs.
ibm.iam.user.account_admin_api_keys_absent_configured,ibm,config,ibm_iam_user_account_admin_api_keys_absent,1,1,CIS_IBM,,(refined),CIS_IBM/1.12,truly_new,ibm.iam.activity.api_key_deleted,best_jaccard=0.20,KEEP,Checks for absence of account admin API keys on users.
ibm.iam.user.account_management_enabled,ibm,config,ibm_iam_user_account_management_enabled,1,1,CANADA_PBMM,,(refined),CANADA_PBMM/AC-2(1),truly_new,ibm.iam.activity.account_settings_change,best_jaccard=0.25,KEEP,Checks if account management features are enabled.
ibm.iam.user.anonymous_auth_disabled,ibm,config,ibm_iam_user_anonymous_auth_disabled,1,1,CIS_IBM,,(refined),CIS_IBM/1.16,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.12,KEEP,Checks if anonymous authentication is disabled.
ibm.iam.user.email_configured,ibm,config,ibm_iam_user_email,1,1,NIST_800_171,,PARTIAL: ibm.iam.user.email ||| verifies IAM user identity but not federated/SSO identities,NIST_800_171/3.5.1,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.17,KEEP,Checks for user email configuration (partial for local users).
ibm.iam.user.inactive_disable_configured,ibm,config,ibm_iam_user_inactive_disable,1,1,CANADA_PBMM,,PARTIAL: ibm.iam.user.inactive_disable ||| IBM Cloud IAM supports local users; rule can verify inactivity setting but enterprise accounts often use fe,CANADA_PBMM/AC-2(5),truly_new,ibm.iam.activity.policy_created,best_jaccard=0.14,KEEP,Checks for disabling inactive users (partial for local users).
ibm.iam.user.last_login_time_configured,ibm,config,ibm_iam_user_last_login_time,1,1,CIS_IBM,,(refined),CIS_IBM/1.5,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.12,KEEP,Checks for user last login time.
ibm.iam.user.mfa_enabled,ibm,config,ibm_iam_user_mfa_enabled,3,1,CANADA_PBMM,,Check that all users have multi-factor authentication enabled.; Check that all IAM users have MFA enabled for console access.; Ensure all users have m,CANADA_PBMM/IA-4(2);CANADA_PBMM/IA-4(3);CANADA_PBMM/IA-4(4),truly_new,ibm.iam.activity.mfa_settings_change,best_jaccard=0.29,KEEP,Checks MFA enabled for all IAM users.
ibm.iam.user.no_inline_policies_enforced,ibm,config,ibm_iam_user_no_inline_policies,2,2,CISA_CE;RBI_BANK,3,Access Control Management,cisa_ce_v1_Your_Surroundings_2;rbi_bank_3.2,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.12,KEEP,Checks for absence of inline policies on users.
ibm.iam.user.password_policy_enforce_change_configured,ibm,config,ibm_iam_user_password_policy_enforce_change,1,1,PCI_DSS,,PARTIAL: ibm.iam.user.password_policy.enforce_change ||| verifies password policy for IAM users exists but does not directly enforce shared credential,PCI_DSS/8.2.2,truly_new,ibm.iam.activity.policy_change,best_jaccard=0.43,KEEP,Checks password policy enforces password changes.
ibm.iam.user.unused_credentials_configured,ibm,config,ibm_iam_user_unused_credentials,4,3,CISA_CE;RBI_BANK;RBI_NBFC,3,Access Control,cisa_ce_v1_Your_Surroundings_4;cisa_ce_v1_Your_Systems_2;rbi_bank_9.3;rbi_nbfc_2.5,truly_new,ibm.iam.activity.policy_created,best_jaccard=0.14,KEEP,Checks for unused user credentials.
ibm.iam.user_settings.session_timeout_configured,ibm,config,ibm_iam_user_settings_session_timeout,1,1,NIST_800_171,,PARTIAL: ibm.iam.user_settings.session_timeout ||| verifies console session timeout config but not for all session types or programmatic access,NIST_800_171/3.1.11,truly_new,ibm.iam.activity.mfa_settings_change,best_jaccard=0.25,KEEP,Checks console session timeout configuration.
ibm.iks.cluster.worker_pool_configured,ibm,config,ibm_iks_cluster_worker_pool,1,1,CIS_IBM,,PARTIAL: ibm.iks.cluster.worker_pool ||| verifies worker pool configuration but not direct file permissions on underlying host,CIS_IBM/7.1.3,truly_new,ibm.iks.activity.cluster_deleted,best_jaccard=0.33,,
ibm.is.instance.backup_policy_configured,ibm,config,ibm_is_instance_backup_policy,1,1,CANADA_PBMM,,PARTIAL: ibm.is.instance.backup_policy ||| verifies backup configuration for VPC instances but not manual process execution,CANADA_PBMM/CP-2(2),truly_new,,best_jaccard=0.00,KEEP,Verifies backup configuration for VPC instances.
ibm.is.instance.baseline_image_configured,ibm,config,ibm_is_instance_baseline_image,1,1,CANADA_PBMM,,PARTIAL: ibm.is.instance.baseline_image ||| verifies instance uses a catalog-approved image but not the full baseline configuration,CANADA_PBMM/CM-2(1),truly_new,,best_jaccard=0.00,KEEP,Verifies use of a catalog-approved baseline image.
ibm.is.instance.disaster_recovery_enabled,ibm,config,ibm_is_instance_disaster_recovery,1,1,CANADA_PBMM,,Check that IBM Cloud VPC instances have disaster recovery configured via snapshots with cross-region replication or backup plans.,CANADA_PBMM/CP-2(5),truly_new,,best_jaccard=0.00,KEEP,Checks for disaster recovery via snapshots and cross-region replication.
ibm.is.instance.image_scan_enabled,ibm,config,ibm_is_instance_image_scan,1,1,NIST_800_171,,PARTIAL: ibm.is.instance.image_scan ||| verifies config exists for trusted platform images but not custom images or real-time file scanning,NIST_800_171/3.14.5,truly_new,,best_jaccard=0.00,KEEP,Verifies config for trusted platform image scanning.
ibm.is.instance.inventory_enabled,ibm,config,ibm_is_instance_inventory,1,1,CANADA_PBMM,,Check that all IBM VPC virtual server instances are tracked in an inventory system via resource tags or groups.; (refined),CANADA_PBMM/CM-8(2);CANADA_PBMM/CM-8(1);CANADA_PBMM/CM-8(3),truly_new,,best_jaccard=0.00,KEEP,Checks instance tracking in an inventory system.
ibm.is.instance.maintenance_policy_configured,ibm,config,ibm_is_instance_maintenance_policy,1,1,CANADA_PBMM,,"PARTIAL: ibm.is.instance.maintenance_policy ||| verifies customer-managed maintenance policy on VPC instances, but nonlocal execution is governed by I",CANADA_PBMM/MA-4(3),truly_new,,best_jaccard=0.00,KEEP,Verifies customer-managed maintenance policy.
ibm.is.security_group.no_public_ingress_enforced,ibm,config,ibm_is_security_group_no_public_ingress,1,1,PCI_DSS,,PARTIAL: ibm.is.security_group.no_public_ingress ||| verifies network isolation but not penetration testing support process,PCI_DSS/11.4.7,truly_new,,best_jaccard=0.00,KEEP,Verifies security group denies public ingress.
ibm.is.vpc.load_balancer_pool_session_persistence_configured,ibm,config,ibm_is_vpc_load_balancer_pool_session_persistence,1,1,CANADA_PBMM,,"PARTIAL: ibm.is.vpc.load_balancer.pool.session_persistence ||| verifies health/availability configuration for load balancer backend, a partial telecom",CANADA_PBMM/CP-8(2),truly_new,,best_jaccard=0.00,KEEP,Verifies load balancer pool session persistence.
ibm.is.vpc.routing_table_route_action_configured,ibm,config,ibm_is_vpc_routing_table_route_action,1,1,CANADA_PBMM,,Check that VPC routing table routes for peering do not forward to internet gateways.,CANADA_PBMM/CA-3(5),truly_new,,best_jaccard=0.00,KEEP,Checks routing table routes to prevent internet forwarding.
ibm.is.vpc.security_group_rule_direction_configured,ibm,config,ibm_is_vpc_security_group_rule_direction,1,1,CANADA_PBMM,,"Check that VPC Security Group rules enforce allowed traffic flows (deny by default, explicit allow rules).",CANADA_PBMM/AC-4(21),truly_new,,best_jaccard=0.00,KEEP,Checks security group default-deny and explicit allow rules.
ibm.is.vpc.vpn_gateway_ha_configured,ibm,config,ibm_is_vpc_vpn_gateway_ha,1,1,CANADA_PBMM,,PARTIAL: ibm.is.vpc.vpn_gateway.ha ||| verifies high-availability VPN gateway configuration exists but not full telecommunication service redundancy t,CANADA_PBMM/CP-8(1),truly_new,,best_jaccard=0.00,KEEP,Verifies high-availability configuration for VPN gateways.
ibm.kafka.cluster.in_transit_encryption_enabled,ibm,config,ibm_kafka_cluster_in_transit_encryption_enabled,3,2,ISO27001_2022;SOC2,2,"CC6.7 The entity restricts the transmission, movement, and removal of informatio",iso27001_2022_A.8.12;iso27001_2022_A.8.24;soc2_cc_6_7,truly_new,,best_jaccard=0.00,KEEP,singleton
ibm.kms.key.cmk_not_multi_region_enabled,ibm,config,ibm_key_protect_cmk_not_multi_region,2,1,ISO27001_2022,2,Data Masking,iso27001_2022_A.8.11;iso27001_2022_A.8.24,truly_new,,best_jaccard=0.00,KEEP,singleton
ibm.kms.key.dual_auth_delete_configured,ibm,config,ibm_kms_key_dual_auth_delete,2,1,CANADA_PBMM,,Check that IBM Cloud Key Protect keys have dual authorization delete policy enabled for key deletion protection.; Check that Key Protect keys have dua,CANADA_PBMM/SC-12(1);CANADA_PBMM/SC-12(2),truly_new,ibm.kms.activity.key_protect_key_delete,best_jaccard=0.43,,
