unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,aws_checks,final_aws_check
nist_800_53_rev5_multi_cloud_SC-7_11_1196,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(11),Boundary Protection - Boundary protection | restrict incoming communications traffic only allow incomi,,Boundary,Multiple,59,automated,,,NIST_controls_with_checks.csv,aws_ec2_ebs_public_snapshot; aws_ec2_instance_no_public_ip; aws_emr_cluster_master_nodes_no_public_ip; aws_lambda_function_restrict_public_access; aws_lambda_function_url_public; aws_rds_instance_no_public_access; aws_rds_snapshots_public_access; aws_redshift_cluster_public_access; aws_s3_account_level_public_access_blocks,aws.ec2.snapshot.not_public_configured; aws.ec2.instance.no_public_ip_assigned_configured; aws.emr.cluster.master_nodes_no_public_ip; aws.lambda.function.restrict_public_access_configured; aws.lambda.function.not_publicly_accessible_configured; aws.rds.instance.public_access_disabled; aws.rds.snapshots.public_access_configured; aws.redshift.cluster.public_access_configured; aws.s3.account.level_public_access_blocks
nist_800_53_rev5_multi_cloud_SC-7_12_1197,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(12),Boundary Protection - Boundary protection | host - based protection implement [ assignment,,Boundary,Multiple,60,automated,,,NIST_controls_with_checks.csv,aws_acm_certificate_expiration; aws_ec2_ebs_public_snapshot; aws_ec2_instance_no_public_ip; aws_emr_cluster_master_nodes_no_public_ip; aws_lambda_function_restrict_public_access; aws_lambda_function_url_public; aws_rds_instance_no_public_access; aws_rds_snapshots_public_access; aws_redshift_cluster_public_access; aws_s3_account_level_public_access_blocks,aws.acm.certificate.expiration_monitored; aws.ec2.snapshot.not_public_configured; aws.ec2.instance.no_public_ip_assigned_configured; aws.emr.cluster.master_nodes_no_public_ip; aws.lambda.function.restrict_public_access_configured; aws.lambda.function.not_publicly_accessible_configured; aws.rds.instance.public_access_disabled; aws.rds.snapshots.public_access_configured; aws.redshift.cluster.public_access_configured; aws.s3.account.level_public_access_blocks
nist_800_53_rev5_multi_cloud_SC-7_16_1201,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(16),Boundary Protection - Boundary protection | prevent discovery of system components prevent the discove,,Boundary,Multiple,60,automated,,,NIST_controls_with_checks.csv,aws_acm_certificate_expiration; aws_ec2_ebs_public_snapshot; aws_ec2_instance_no_public_ip; aws_emr_cluster_master_nodes_no_public_ip; aws_lambda_function_restrict_public_access; aws_lambda_function_url_public; aws_rds_instance_no_public_access; aws_rds_snapshots_public_access; aws_redshift_cluster_public_access; aws_s3_account_level_public_access_blocks,aws.acm.certificate.expiration_monitored; aws.ec2.snapshot.not_public_configured; aws.ec2.instance.no_public_ip_assigned_configured; aws.emr.cluster.master_nodes_no_public_ip; aws.lambda.function.restrict_public_access_configured; aws.lambda.function.not_publicly_accessible_configured; aws.rds.instance.public_access_disabled; aws.rds.snapshots.public_access_configured; aws.redshift.cluster.public_access_configured; aws.s3.account.level_public_access_blocks
nist_800_53_rev5_multi_cloud_SC-7_2_1206,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(2),Boundary Protection - Boundary protection | public access [withdrawn,,Boundary,Multiple,59,automated,,,NIST_controls_with_checks.csv,aws_ec2_ebs_public_snapshot; aws_ec2_instance_no_public_ip; aws_emr_cluster_master_nodes_no_public_ip; aws_lambda_function_restrict_public_access; aws_lambda_function_url_public; aws_rds_instance_no_public_access; aws_rds_snapshots_public_access; aws_redshift_cluster_public_access; aws_s3_account_level_public_access_blocks,aws.ec2.snapshot.not_public_configured; aws.ec2.instance.no_public_ip_assigned_configured; aws.emr.cluster.master_nodes_no_public_ip; aws.lambda.function.restrict_public_access_configured; aws.lambda.function.not_publicly_accessible_configured; aws.rds.instance.public_access_disabled; aws.rds.snapshots.public_access_configured; aws.redshift.cluster.public_access_configured; aws.s3.account.level_public_access_blocks
nist_800_53_rev5_multi_cloud_SC-7_20_1207,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(20),Boundary Protection - Boundary protection | dynamic isolation and segregation provide the capability t,,Boundary,Multiple,59,automated,,,NIST_controls_with_checks.csv,aws_ec2_ebs_public_snapshot; aws_ec2_instance_no_public_ip; aws_emr_cluster_master_nodes_no_public_ip; aws_lambda_function_restrict_public_access; aws_lambda_function_url_public; aws_rds_instance_no_public_access; aws_rds_snapshots_public_access; aws_redshift_cluster_public_access; aws_s3_account_level_public_access_blocks,aws.ec2.snapshot.not_public_configured; aws.ec2.instance.no_public_ip_assigned_configured; aws.emr.cluster.master_nodes_no_public_ip; aws.lambda.function.restrict_public_access_configured; aws.lambda.function.not_publicly_accessible_configured; aws.rds.instance.public_access_disabled; aws.rds.snapshots.public_access_configured; aws.redshift.cluster.public_access_configured; aws.s3.account.level_public_access_blocks
nist_800_53_rev5_multi_cloud_SC-7_21_1208,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(21),Boundary Protection - Boundary protection | isolation of system components employ boundary protection,,Boundary,Multiple,59,automated,,,NIST_controls_with_checks.csv,aws_ec2_ebs_public_snapshot; aws_ec2_instance_no_public_ip; aws_emr_cluster_master_nodes_no_public_ip; aws_lambda_function_restrict_public_access; aws_lambda_function_url_public; aws_rds_instance_no_public_access; aws_rds_snapshots_public_access; aws_redshift_cluster_public_access; aws_s3_account_level_public_access_blocks,aws.ec2.snapshot.not_public_configured; aws.ec2.instance.no_public_ip_assigned_configured; aws.emr.cluster.master_nodes_no_public_ip; aws.lambda.function.restrict_public_access_configured; aws.lambda.function.not_publicly_accessible_configured; aws.rds.instance.public_access_disabled; aws.rds.snapshots.public_access_configured; aws.redshift.cluster.public_access_configured; aws.s3.account.level_public_access_blocks
nist_800_53_rev5_multi_cloud_SC-7_25_1212,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(25),Boundary Protection - Boundary protection | unclassified national security system connections prohibit,,Boundary,Multiple,58,automated,,,NIST_controls_with_checks.csv,aws_ec2_ebs_public_snapshot; aws_ec2_instance_no_public_ip; aws_emr_cluster_master_nodes_no_public_ip; aws_lambda_function_url_public; aws_rds_instance_no_public_access; aws_rds_snapshots_public_access; aws_redshift_cluster_public_access; aws_s3_account_level_public_access_blocks,aws.ec2.snapshot.not_public_configured; aws.ec2.instance.no_public_ip_assigned_configured; aws.emr.cluster.master_nodes_no_public_ip; aws.lambda.function.not_publicly_accessible_configured; aws.rds.instance.public_access_disabled; aws.rds.snapshots.public_access_configured; aws.redshift.cluster.public_access_configured; aws.s3.account.level_public_access_blocks
nist_800_53_rev5_multi_cloud_SC-7_26_1213,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(26),Boundary Protection - Boundary protection | classified national security system connections prohibit t,,Boundary,Multiple,58,automated,,,NIST_controls_with_checks.csv,aws_ec2_ebs_public_snapshot; aws_ec2_instance_no_public_ip; aws_emr_cluster_master_nodes_no_public_ip; aws_lambda_function_url_public; aws_rds_instance_no_public_access; aws_rds_snapshots_public_access; aws_redshift_cluster_public_access; aws_s3_account_level_public_access_blocks,aws.ec2.snapshot.not_public_configured; aws.ec2.instance.no_public_ip_assigned_configured; aws.emr.cluster.master_nodes_no_public_ip; aws.lambda.function.not_publicly_accessible_configured; aws.rds.instance.public_access_disabled; aws.rds.snapshots.public_access_configured; aws.redshift.cluster.public_access_configured; aws.s3.account.level_public_access_blocks
nist_800_53_rev5_multi_cloud_SC-7_27_1214,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(27),Boundary Protection - Boundary protection | unclassified non - national security system connections pr,,Boundary,Multiple,58,automated,,,NIST_controls_with_checks.csv,aws_ec2_ebs_public_snapshot; aws_ec2_instance_no_public_ip; aws_emr_cluster_master_nodes_no_public_ip; aws_lambda_function_url_public; aws_rds_instance_no_public_access; aws_rds_snapshots_public_access; aws_redshift_cluster_public_access; aws_s3_account_level_public_access_blocks,aws.ec2.snapshot.not_public_configured; aws.ec2.instance.no_public_ip_assigned_configured; aws.emr.cluster.master_nodes_no_public_ip; aws.lambda.function.not_publicly_accessible_configured; aws.rds.instance.public_access_disabled; aws.rds.snapshots.public_access_configured; aws.redshift.cluster.public_access_configured; aws.s3.account.level_public_access_blocks
nist_800_53_rev5_multi_cloud_SC-7_28_1215,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(28),Boundary Protection - Boundary protection | connections to public networks prohibit the direct connect,,Boundary,Multiple,58,automated,,,NIST_controls_with_checks.csv,aws_ec2_ebs_public_snapshot; aws_ec2_instance_no_public_ip; aws_emr_cluster_master_nodes_no_public_ip; aws_lambda_function_url_public; aws_rds_instance_no_public_access; aws_rds_snapshots_public_access; aws_redshift_cluster_public_access; aws_s3_account_level_public_access_blocks,aws.ec2.snapshot.not_public_configured; aws.ec2.instance.no_public_ip_assigned_configured; aws.emr.cluster.master_nodes_no_public_ip; aws.lambda.function.not_publicly_accessible_configured; aws.rds.instance.public_access_disabled; aws.rds.snapshots.public_access_configured; aws.redshift.cluster.public_access_configured; aws.s3.account.level_public_access_blocks
nist_800_53_rev5_multi_cloud_SC-7_3_1217,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(3),Boundary Protection - Boundary protection | access points limit the number of external network connect,,Boundary,Multiple,59,automated,,,NIST_controls_with_checks.csv,aws_ec2_ebs_public_snapshot; aws_ec2_instance_no_public_ip; aws_emr_cluster_master_nodes_no_public_ip; aws_lambda_function_restrict_public_access; aws_lambda_function_url_public; aws_rds_instance_no_public_access; aws_rds_snapshots_public_access; aws_redshift_cluster_public_access; aws_s3_account_level_public_access_blocks,aws.ec2.snapshot.not_public_configured; aws.ec2.instance.no_public_ip_assigned_configured; aws.emr.cluster.master_nodes_no_public_ip; aws.lambda.function.restrict_public_access_configured; aws.lambda.function.not_publicly_accessible_configured; aws.rds.instance.public_access_disabled; aws.rds.snapshots.public_access_configured; aws.redshift.cluster.public_access_configured; aws.s3.account.level_public_access_blocks
nist_800_53_rev5_multi_cloud_SC-7_5_1219,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(5),Boundary Protection - Boundary protection | deny by default — allow by exception deny network communic,,Boundary,Multiple,30,automated,,,NIST_controls_with_checks.csv,aws_apigateway_restapi_client_certificate_enabled; aws_ec2_networkacl_allow_ingress_any_port; aws_ec2_securitygroup_default_restrict_traffic; aws_elb_ssl_listeners; aws_s3_bucket_secure_transport_policy,aws.apigateway.certificate.certificate_enabled; aws.ec2.networkacl.network_no_unrestricted_ingress_configured; aws.ec2.security_group.egress_access_restricted; aws.elb.loadbalancer.ssl_listener_protocol_configured; aws.s3.bucket.secure_transport_policy
nist_800_53_rev5_multi_cloud_SC-7_7_1221,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7(7),Boundary Protection - Boundary protection | split tunneling for remote devices prevent split tunneling,,Boundary,Multiple,58,automated,,,NIST_controls_with_checks.csv,aws_ec2_ebs_public_snapshot; aws_ec2_instance_no_public_ip; aws_emr_cluster_master_nodes_no_public_ip; aws_lambda_function_url_public; aws_rds_instance_no_public_access; aws_rds_snapshots_public_access; aws_redshift_cluster_public_access; aws_s3_account_level_public_access_blocks,aws.ec2.snapshot.not_public_configured; aws.ec2.instance.no_public_ip_assigned_configured; aws.emr.cluster.master_nodes_no_public_ip; aws.lambda.function.not_publicly_accessible_configured; aws.rds.instance.public_access_disabled; aws.rds.snapshots.public_access_configured; aws.redshift.cluster.public_access_configured; aws.s3.account.level_public_access_blocks
nist_800_53_rev5_multi_cloud_SC-7-a_1224,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7-a,Boundary Protection - Monitor and control communications at...,,Boundary,Multiple,63,automated,,,NIST_controls_with_checks.csv,aws_ec2_ebs_public_snapshot; aws_ec2_instance_no_public_ip; aws_emr_cluster_master_nodes_no_public_ip; aws_lambda_function_restrict_public_access; aws_lambda_function_url_public; aws_rds_instance_no_public_access; aws_rds_snapshots_public_access; aws_redshift_cluster_public_access; aws_s3_account_level_public_access_blocks,aws.ec2.snapshot.not_public_configured; aws.ec2.instance.no_public_ip_assigned_configured; aws.emr.cluster.master_nodes_no_public_ip; aws.lambda.function.restrict_public_access_configured; aws.lambda.function.not_publicly_accessible_configured; aws.rds.instance.public_access_disabled; aws.rds.snapshots.public_access_configured; aws.redshift.cluster.public_access_configured; aws.s3.account.level_public_access_blocks
nist_800_53_rev5_multi_cloud_SC-7-b_1225,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7-b,Boundary Protection - Implement subnetworks for publicly accessible...,,Boundary,Multiple,63,automated,,,NIST_controls_with_checks.csv,aws_ec2_ebs_public_snapshot; aws_ec2_instance_no_public_ip; aws_emr_cluster_master_nodes_no_public_ip; aws_lambda_function_restrict_public_access; aws_lambda_function_url_public; aws_rds_instance_no_public_access; aws_rds_snapshots_public_access; aws_redshift_cluster_public_access; aws_s3_account_level_public_access_blocks,aws.ec2.snapshot.not_public_configured; aws.ec2.instance.no_public_ip_assigned_configured; aws.emr.cluster.master_nodes_no_public_ip; aws.lambda.function.restrict_public_access_configured; aws.lambda.function.not_publicly_accessible_configured; aws.rds.instance.public_access_disabled; aws.rds.snapshots.public_access_configured; aws.redshift.cluster.public_access_configured; aws.s3.account.level_public_access_blocks
nist_800_53_rev5_multi_cloud_SC-7-c_1226,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-7-c,Boundary Protection - Connect to external networks or...,,Boundary,Multiple,63,automated,,,NIST_controls_with_checks.csv,aws_ec2_ebs_public_snapshot; aws_ec2_instance_no_public_ip; aws_emr_cluster_master_nodes_no_public_ip; aws_lambda_function_restrict_public_access; aws_lambda_function_url_public; aws_rds_instance_no_public_access; aws_rds_snapshots_public_access; aws_redshift_cluster_public_access; aws_s3_account_level_public_access_blocks,aws.ec2.snapshot.not_public_configured; aws.ec2.instance.no_public_ip_assigned_configured; aws.emr.cluster.master_nodes_no_public_ip; aws.lambda.function.restrict_public_access_configured; aws.lambda.function.not_publicly_accessible_configured; aws.rds.instance.public_access_disabled; aws.rds.snapshots.public_access_configured; aws.redshift.cluster.public_access_configured; aws.s3.account.level_public_access_blocks
nist_800_53_rev5_multi_cloud_SC-8_1_1227,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-8(1),Transmission Confidentiality And Integrity - Transmission confidentiality and integrity | cryptographic protection implement,,Transmission,Multiple,30,automated,,,NIST_controls_with_checks.csv,aws_apigateway_restapi_client_certificate_enabled; aws_elb_ssl_listeners; aws_elbv2_insecure_ssl_ciphers; aws_opensearch_service_domains_node_to_node_encryption_enabled; aws_s3_bucket_secure_transport_policy,aws.apigateway.certificate.certificate_enabled; aws.elb.loadbalancer.ssl_listener_protocol_configured; aws.elbv2.insecure_ssl_ciphers.insecure_ssl_ciphers_configured; aws.opensearch.service.domains_encryption_at_rest_enabled; aws.s3.bucket.secure_transport_policy
nist_800_53_rev5_multi_cloud_SC-8_2_1228,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-8(2),Transmission Confidentiality And Integrity - Transmission confidentiality and integrity | pre - and post - transmission handl,,Transmission,Multiple,24,automated,,,NIST_controls_with_checks.csv,aws_apigateway_restapi_client_certificate_enabled; aws_elb_ssl_listeners; aws_opensearch_service_domains_node_to_node_encryption_enabled; aws_s3_bucket_secure_transport_policy,aws.apigateway.certificate.certificate_enabled; aws.elb.loadbalancer.ssl_listener_protocol_configured; aws.opensearch.service.domains_encryption_at_rest_enabled; aws.s3.bucket.secure_transport_policy
nist_800_53_rev5_multi_cloud_SC-8_3_1229,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-8(3),Transmission Confidentiality And Integrity - Transmission confidentiality and integrity | cryptographic protection for messag,,Transmission,Multiple,56,automated,,,NIST_controls_with_checks.csv,aws_apigateway_restapi_client_certificate_enabled; aws_cloudtrail_kms_encryption_enabled; aws_cloudwatch_log_group_kms_encryption_enabled; aws_dynamodb_tables_kms_cmk_encryption_enabled; aws_ec2_ebs_encryption_by_default_enabled; aws_efs_encryption_at_rest_enabled; aws_elb_ssl_listeners; aws_opensearch_service_domains_encryption_at_rest_enabled; aws_opensearch_service_domains_node_to_node_encryption_enabled,aws.apigateway.certificate.certificate_enabled; aws.cloudtrail.trail.kms_encryption_enabled; aws.cloudwatch.loggroup.encryption_at_rest_cmek_configured; aws.dynamodb.stream.encryption_at_rest_enabled; aws.ec2.ami.encryption_at_rest_enabled; aws.efs.encryption.at_rest_enabled; aws.elb.loadbalancer.ssl_listener_protocol_configured; aws.opensearch.service.domains_encryption_at_rest_enabled; aws.opensearch.service.domains_encryption_at_rest_enabled
nist_800_53_rev5_multi_cloud_SC-8_4_1230,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,SC-8(4),Transmission Confidentiality And Integrity - Transmission confidentiality and integrity | conceal or randomize communications,,Transmission,Multiple,56,automated,,,NIST_controls_with_checks.csv,aws_apigateway_restapi_client_certificate_enabled; aws_cloudtrail_kms_encryption_enabled; aws_cloudwatch_log_group_kms_encryption_enabled; aws_dynamodb_tables_kms_cmk_encryption_enabled; aws_ec2_ebs_encryption_by_default_enabled; aws_efs_encryption_at_rest_enabled; aws_elb_ssl_listeners; aws_opensearch_service_domains_encryption_at_rest_enabled; aws_opensearch_service_domains_node_to_node_encryption_enabled,aws.apigateway.certificate.certificate_enabled; aws.cloudtrail.trail.kms_encryption_enabled; aws.cloudwatch.loggroup.encryption_at_rest_cmek_configured; aws.dynamodb.stream.encryption_at_rest_enabled; aws.ec2.ami.encryption_at_rest_enabled; aws.efs.encryption.at_rest_enabled; aws.elb.loadbalancer.ssl_listener_protocol_configured; aws.opensearch.service.domains_encryption_at_rest_enabled; aws.opensearch.service.domains_encryption_at_rest_enabled
