csp,source_type,source_type_label,log_field,field_label,field_type,operators,format_hint,field_value,field_value_label,rule_id,rule_title,rule_severity,rule_threat_category,rule_check_type,rule_condition_op,rule_conditions_summary,rule_conditions_json,rule_file
gcp,gcp_audit,GCP Cloud Audit Logs,operation,API Operation / Event Name,string,"equals, not_equals, in, contains, starts_with, starts_with_any",Full gRPC method — use 'google.iam.v1.IAMPolicy.SetIamPolicy' NOT 'SetIamPolicy',google.cloud.securitycenter.v1.SecurityCenter.BulkMuteFindings,Bulk Mute Findings,gcp.scc.audit.finding_muted,SCC: Security Finding Muted,high,defense_evasion,log,in,"source_type equals gcp_audit AND service equals securitycenter.googleapis.com AND operation in [google.cloud.securitycenter.v1.SecurityCenter.SetMute, google.cloud.securitycenter.v1.SecurityCenter.BulkMuteFindings]","{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""gcp_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""securitycenter.googleapis.com""}, {""field"": ""operation"", ""op"": ""in"", ""value"": [""google.cloud.securitycenter.v1.SecurityCenter.SetMute"", ""google.cloud.securitycenter.v1.SecurityCenter.BulkMuteFindings""]}]}",catalog/rule/gcp_rule_ciem/scc/gcp.scc.audit.finding_muted.yaml
gcp,gcp_audit,GCP Cloud Audit Logs,operation,API Operation / Event Name,string,"equals, not_equals, in, contains, starts_with, starts_with_any",Full gRPC method — use 'google.iam.v1.IAMPolicy.SetIamPolicy' NOT 'SetIamPolicy',google.cloud.securitycenter.v1.SecurityCenter.DeleteNotificationConfig,Delete Notification Config,gcp.scc.audit.notification_config_deleted,SCC: Notification Config Deleted,high,defense_evasion,log,equals,source_type equals gcp_audit AND service equals securitycenter.googleapis.com AND operation equals google.cloud.securitycenter.v1.SecurityCenter.DeleteNotificationConfig,"{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""gcp_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""securitycenter.googleapis.com""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""google.cloud.securitycenter.v1.SecurityCenter.DeleteNotificationConfig""}]}",catalog/rule/gcp_rule_ciem/scc/gcp.scc.audit.notification_config_deleted.yaml
gcp,gcp_audit,GCP Cloud Audit Logs,operation,API Operation / Event Name,string,"equals, not_equals, in, contains, starts_with, starts_with_any",Full gRPC method — use 'google.iam.v1.IAMPolicy.SetIamPolicy' NOT 'SetIamPolicy',google.cloud.securitycenter.v1.SecurityCenter.SetMute,Set Mute,gcp.scc.audit.finding_muted,SCC: Security Finding Muted,high,defense_evasion,log,in,"source_type equals gcp_audit AND service equals securitycenter.googleapis.com AND operation in [google.cloud.securitycenter.v1.SecurityCenter.SetMute, google.cloud.securitycenter.v1.SecurityCenter.BulkMuteFindings]","{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""gcp_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""securitycenter.googleapis.com""}, {""field"": ""operation"", ""op"": ""in"", ""value"": [""google.cloud.securitycenter.v1.SecurityCenter.SetMute"", ""google.cloud.securitycenter.v1.SecurityCenter.BulkMuteFindings""]}]}",catalog/rule/gcp_rule_ciem/scc/gcp.scc.audit.finding_muted.yaml
gcp,gcp_audit,GCP Cloud Audit Logs,operation,API Operation / Event Name,string,"equals, not_equals, in, contains, starts_with, starts_with_any",Full gRPC method — use 'google.iam.v1.IAMPolicy.SetIamPolicy' NOT 'SetIamPolicy',google.container.v1.ClusterManager.CreateCluster,Create Cluster,gcp.container.audit.audit_logging_disabled,GKE: Audit Logging Disabled on Cluster,high,defense_evasion,log,in,"source_type equals gcp_audit AND service equals container.googleapis.com AND operation in [google.container.v1.ClusterManager.CreateCluster, google.container.v1.ClusterManager.UpdateCluster] AND request.cluster.loggingConfig.componentConfig.enableComponents not_contains SYSTEM_COMPONENTS","{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""gcp_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""container.googleapis.com""}, {""field"": ""operation"", ""op"": ""in"", ""value"": [""google.container.v1.ClusterManager.CreateCluster"", ""google.container.v1.ClusterManager.UpdateCluster""]}, {""field"": ""request.cluster.loggingConfig.componentConfig.enableComponents"", ""op"": ""not_contains"", ""value"": ""SYSTEM_COMPONENTS""}]}",catalog/rule/gcp_rule_ciem/container/gcp.container.audit.audit_logging_disabled.yaml
gcp,gcp_audit,GCP Cloud Audit Logs,operation,API Operation / Event Name,string,"equals, not_equals, in, contains, starts_with, starts_with_any",Full gRPC method — use 'google.iam.v1.IAMPolicy.SetIamPolicy' NOT 'SetIamPolicy',google.container.v1.ClusterManager.CreateCluster,Create Cluster,gcp.container.audit.basic_auth_enabled,GKE: Basic Authentication Enabled on Cluster,critical,initial_access,log,in,"source_type equals gcp_audit AND service equals container.googleapis.com AND operation in [google.container.v1.ClusterManager.CreateCluster, google.container.v1.ClusterManager.SetMasterAuth] AND request.masterAuth.username not_equals ","{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""gcp_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""container.googleapis.com""}, {""field"": ""operation"", ""op"": ""in"", ""value"": [""google.container.v1.ClusterManager.CreateCluster"", ""google.container.v1.ClusterManager.SetMasterAuth""]}, {""field"": ""request.masterAuth.username"", ""op"": ""not_equals"", ""value"": """"}]}",catalog/rule/gcp_rule_ciem/container/gcp.container.audit.basic_auth_enabled.yaml
gcp,gcp_audit,GCP Cloud Audit Logs,operation,API Operation / Event Name,string,"equals, not_equals, in, contains, starts_with, starts_with_any",Full gRPC method — use 'google.iam.v1.IAMPolicy.SetIamPolicy' NOT 'SetIamPolicy',google.container.v1.ClusterManager.CreateCluster,Create Cluster,gcp.container.audit.legacy_abac_enabled,GKE: Legacy ABAC Enabled on Cluster,critical,privilege_escalation,log,in,"source_type equals gcp_audit AND service equals container.googleapis.com AND operation in [google.container.v1.ClusterManager.CreateCluster, google.container.v1.ClusterManager.UpdateCluster] AND request.cluster.legacyAbac.enabled equals True","{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""gcp_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""container.googleapis.com""}, {""field"": ""operation"", ""op"": ""in"", ""value"": [""google.container.v1.ClusterManager.CreateCluster"", ""google.container.v1.ClusterManager.UpdateCluster""]}, {""field"": ""request.cluster.legacyAbac.enabled"", ""op"": ""equals"", ""value"": true}]}",catalog/rule/gcp_rule_ciem/container/gcp.container.audit.legacy_abac_enabled.yaml
gcp,gcp_audit,GCP Cloud Audit Logs,operation,API Operation / Event Name,string,"equals, not_equals, in, contains, starts_with, starts_with_any",Full gRPC method — use 'google.iam.v1.IAMPolicy.SetIamPolicy' NOT 'SetIamPolicy',google.container.v1.ClusterManager.CreateCluster,Create Cluster,gcp.container.audit.private_cluster_disabled,GKE: Private Cluster Nodes Disabled,high,initial_access,log,equals,source_type equals gcp_audit AND service equals container.googleapis.com AND operation equals google.container.v1.ClusterManager.CreateCluster AND request.cluster.privateClusterConfig.enablePrivateNodes equals False,"{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""gcp_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""container.googleapis.com""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""google.container.v1.ClusterManager.CreateCluster""}, {""field"": ""request.cluster.privateClusterConfig.enablePrivateNodes"", ""op"": ""equals"", ""value"": false}]}",catalog/rule/gcp_rule_ciem/container/gcp.container.audit.private_cluster_disabled.yaml
gcp,gcp_audit,GCP Cloud Audit Logs,operation,API Operation / Event Name,string,"equals, not_equals, in, contains, starts_with, starts_with_any",Full gRPC method — use 'google.iam.v1.IAMPolicy.SetIamPolicy' NOT 'SetIamPolicy',google.container.v1.ClusterManager.CreateCluster,Create Cluster,gcp.container.audit.workload_identity_disabled,GKE: Workload Identity Disabled on Cluster,high,privilege_escalation,log,equals,source_type equals gcp_audit AND service equals container.googleapis.com AND operation equals google.container.v1.ClusterManager.CreateCluster AND request.cluster.workloadIdentityConfig equals None,"{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""gcp_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""container.googleapis.com""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""google.container.v1.ClusterManager.CreateCluster""}, {""field"": ""request.cluster.workloadIdentityConfig"", ""op"": ""equals"", ""value"": null}]}",catalog/rule/gcp_rule_ciem/container/gcp.container.audit.workload_identity_disabled.yaml
gcp,gcp_audit,GCP Cloud Audit Logs,operation,API Operation / Event Name,string,"equals, not_equals, in, contains, starts_with, starts_with_any",Full gRPC method — use 'google.iam.v1.IAMPolicy.SetIamPolicy' NOT 'SetIamPolicy',google.container.v1.ClusterManager.CreateNodePool,Create Node Pool,gcp.container.audit.node_pool_autoupgrade_disabled,GKE: Node Pool Auto-Upgrade Disabled,medium,initial_access,log,in,"source_type equals gcp_audit AND service equals container.googleapis.com AND operation in [google.container.v1.ClusterManager.CreateNodePool, google.container.v1.ClusterManager.UpdateNodePool] AND request.nodePool.management.autoUpgrade equals False","{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""gcp_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""container.googleapis.com""}, {""field"": ""operation"", ""op"": ""in"", ""value"": [""google.container.v1.ClusterManager.CreateNodePool"", ""google.container.v1.ClusterManager.UpdateNodePool""]}, {""field"": ""request.nodePool.management.autoUpgrade"", ""op"": ""equals"", ""value"": false}]}",catalog/rule/gcp_rule_ciem/container/gcp.container.audit.node_pool_autoupgrade_disabled.yaml
gcp,gcp_audit,GCP Cloud Audit Logs,operation,API Operation / Event Name,string,"equals, not_equals, in, contains, starts_with, starts_with_any",Full gRPC method — use 'google.iam.v1.IAMPolicy.SetIamPolicy' NOT 'SetIamPolicy',google.container.v1.ClusterManager.DeleteCluster,Delete Cluster,gcp.container.audit.cluster_deleted,GKE: Cluster Deleted,critical,impact,log,equals,source_type equals gcp_audit AND service equals container.googleapis.com AND operation equals google.container.v1.ClusterManager.DeleteCluster,"{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""gcp_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""container.googleapis.com""}, {""field"": ""operation"", ""op"": ""equals"", ""value"": ""google.container.v1.ClusterManager.DeleteCluster""}]}",catalog/rule/gcp_rule_ciem/container/gcp.container.audit.cluster_deleted.yaml
gcp,gcp_audit,GCP Cloud Audit Logs,operation,API Operation / Event Name,string,"equals, not_equals, in, contains, starts_with, starts_with_any",Full gRPC method — use 'google.iam.v1.IAMPolicy.SetIamPolicy' NOT 'SetIamPolicy',google.container.v1.ClusterManager.SetMasterAuth,Set Master Auth,gcp.container.audit.basic_auth_enabled,GKE: Basic Authentication Enabled on Cluster,critical,initial_access,log,in,"source_type equals gcp_audit AND service equals container.googleapis.com AND operation in [google.container.v1.ClusterManager.CreateCluster, google.container.v1.ClusterManager.SetMasterAuth] AND request.masterAuth.username not_equals ","{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""gcp_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""container.googleapis.com""}, {""field"": ""operation"", ""op"": ""in"", ""value"": [""google.container.v1.ClusterManager.CreateCluster"", ""google.container.v1.ClusterManager.SetMasterAuth""]}, {""field"": ""request.masterAuth.username"", ""op"": ""not_equals"", ""value"": """"}]}",catalog/rule/gcp_rule_ciem/container/gcp.container.audit.basic_auth_enabled.yaml
gcp,gcp_audit,GCP Cloud Audit Logs,operation,API Operation / Event Name,string,"equals, not_equals, in, contains, starts_with, starts_with_any",Full gRPC method — use 'google.iam.v1.IAMPolicy.SetIamPolicy' NOT 'SetIamPolicy',google.container.v1.ClusterManager.UpdateCluster,Update Cluster,gcp.container.audit.audit_logging_disabled,GKE: Audit Logging Disabled on Cluster,high,defense_evasion,log,in,"source_type equals gcp_audit AND service equals container.googleapis.com AND operation in [google.container.v1.ClusterManager.CreateCluster, google.container.v1.ClusterManager.UpdateCluster] AND request.cluster.loggingConfig.componentConfig.enableComponents not_contains SYSTEM_COMPONENTS","{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""gcp_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""container.googleapis.com""}, {""field"": ""operation"", ""op"": ""in"", ""value"": [""google.container.v1.ClusterManager.CreateCluster"", ""google.container.v1.ClusterManager.UpdateCluster""]}, {""field"": ""request.cluster.loggingConfig.componentConfig.enableComponents"", ""op"": ""not_contains"", ""value"": ""SYSTEM_COMPONENTS""}]}",catalog/rule/gcp_rule_ciem/container/gcp.container.audit.audit_logging_disabled.yaml
gcp,gcp_audit,GCP Cloud Audit Logs,operation,API Operation / Event Name,string,"equals, not_equals, in, contains, starts_with, starts_with_any",Full gRPC method — use 'google.iam.v1.IAMPolicy.SetIamPolicy' NOT 'SetIamPolicy',google.container.v1.ClusterManager.UpdateCluster,Update Cluster,gcp.container.audit.legacy_abac_enabled,GKE: Legacy ABAC Enabled on Cluster,critical,privilege_escalation,log,in,"source_type equals gcp_audit AND service equals container.googleapis.com AND operation in [google.container.v1.ClusterManager.CreateCluster, google.container.v1.ClusterManager.UpdateCluster] AND request.cluster.legacyAbac.enabled equals True","{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""gcp_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""container.googleapis.com""}, {""field"": ""operation"", ""op"": ""in"", ""value"": [""google.container.v1.ClusterManager.CreateCluster"", ""google.container.v1.ClusterManager.UpdateCluster""]}, {""field"": ""request.cluster.legacyAbac.enabled"", ""op"": ""equals"", ""value"": true}]}",catalog/rule/gcp_rule_ciem/container/gcp.container.audit.legacy_abac_enabled.yaml
gcp,gcp_audit,GCP Cloud Audit Logs,operation,API Operation / Event Name,string,"equals, not_equals, in, contains, starts_with, starts_with_any",Full gRPC method — use 'google.iam.v1.IAMPolicy.SetIamPolicy' NOT 'SetIamPolicy',google.container.v1.ClusterManager.UpdateNodePool,Update Node Pool,gcp.container.audit.node_pool_autoupgrade_disabled,GKE: Node Pool Auto-Upgrade Disabled,medium,initial_access,log,in,"source_type equals gcp_audit AND service equals container.googleapis.com AND operation in [google.container.v1.ClusterManager.CreateNodePool, google.container.v1.ClusterManager.UpdateNodePool] AND request.nodePool.management.autoUpgrade equals False","{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""gcp_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""container.googleapis.com""}, {""field"": ""operation"", ""op"": ""in"", ""value"": [""google.container.v1.ClusterManager.CreateNodePool"", ""google.container.v1.ClusterManager.UpdateNodePool""]}, {""field"": ""request.nodePool.management.autoUpgrade"", ""op"": ""equals"", ""value"": false}]}",catalog/rule/gcp_rule_ciem/container/gcp.container.audit.node_pool_autoupgrade_disabled.yaml
gcp,gcp_audit,GCP Cloud Audit Logs,operation,API Operation / Event Name,string,"equals, not_equals, in, contains, starts_with, starts_with_any",Full gRPC method — use 'google.iam.v1.IAMPolicy.SetIamPolicy' NOT 'SetIamPolicy',google.devtools.artifactregistry.v1.ArtifactRegistry.DeletePackage,Delete Package,gcp.artifactregistry.audit.image_deleted,Artifact Registry: Container Image Deleted,high,impact,log,in,"source_type equals gcp_audit AND service equals artifactregistry.googleapis.com AND operation in [google.devtools.artifactregistry.v1.ArtifactRegistry.DeleteVersion, google.devtools.artifactregistry.v1.ArtifactRegistry.DeletePackage]","{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""gcp_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""artifactregistry.googleapis.com""}, {""field"": ""operation"", ""op"": ""in"", ""value"": [""google.devtools.artifactregistry.v1.ArtifactRegistry.DeleteVersion"", ""google.devtools.artifactregistry.v1.ArtifactRegistry.DeletePackage""]}]}",catalog/rule/gcp_rule_ciem/artifactregistry/gcp.artifactregistry.audit.image_deleted.yaml
gcp,gcp_audit,GCP Cloud Audit Logs,operation,API Operation / Event Name,string,"equals, not_equals, in, contains, starts_with, starts_with_any",Full gRPC method — use 'google.iam.v1.IAMPolicy.SetIamPolicy' NOT 'SetIamPolicy',google.devtools.artifactregistry.v1.ArtifactRegistry.DeleteVersion,Delete Version,gcp.artifactregistry.audit.image_deleted,Artifact Registry: Container Image Deleted,high,impact,log,in,"source_type equals gcp_audit AND service equals artifactregistry.googleapis.com AND operation in [google.devtools.artifactregistry.v1.ArtifactRegistry.DeleteVersion, google.devtools.artifactregistry.v1.ArtifactRegistry.DeletePackage]","{""all"": [{""field"": ""source_type"", ""op"": ""equals"", ""value"": ""gcp_audit""}, {""field"": ""service"", ""op"": ""equals"", ""value"": ""artifactregistry.googleapis.com""}, {""field"": ""operation"", ""op"": ""in"", ""value"": [""google.devtools.artifactregistry.v1.ArtifactRegistry.DeleteVersion"", ""google.devtools.artifactregistry.v1.ArtifactRegistry.DeletePackage""]}]}",catalog/rule/gcp_rule_ciem/artifactregistry/gcp.artifactregistry.audit.image_deleted.yaml
