unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,azure_checks
soc2_multi_cloud_cc_4_2_0007,MULTI_CLOUD,SOC2,soc2,,cc_4_2,"CC4.2 COSO Principle 17: The entity evaluates and communicates internal control deficiencies in a timely manner to those parties responsible for taking corrective action, including senior management and the board of directors, as appropriate",,CC4.2 COSO Principle 17,GUARDDUTY,113,automated,,,SOC2_controls_with_checks.csv,azure_defender_additional_email_configured_with_a_security_contact; azure_defender_assessments_vm_endpoint_protection_installed; azure_defender_auto_provisioning_log_analytics_agent_vms_on; azure_defender_auto_provisioning_vulnerabilty_assessments_machines_on; azure_defender_container_images_resolved_vulnerabilities; azure_defender_container_images_scan_enabled; azure_defender_ensure_defender_for_app_services_is_on; azure_defender_ensure_defender_for_arm_is_on; azure_defender_ensure_defender_for_azure_sql_databases_is_on; azure_defender_ensure_defender_for_containers_is_on; azure_defender_ensure_defender_for_cosmosdb_is_on; azure_defender_ensure_defender_for_databases_is_on; azure_defender_ensure_defender_for_dns_is_on; azure_defender_ensure_defender_for_keyvault_is_on; azure_defender_ensure_defender_for_os_relational_databases_is_on; azure_defender_ensure_defender_for_server_is_on; azure_defender_ensure_defender_for_sql_servers_is_on; azure_defender_ensure_defender_for_storage_is_on; azure_defender_ensure_iot_hub_defender_is_on; azure_defender_ensure_mcas_is_enabled; azure_defender_ensure_notify_alerts_severity_is_high; azure_defender_ensure_notify_emails_to_owners; azure_defender_ensure_system_updates_are_applied; azure_defender_ensure_wdatp_is_enabled; azure_sqlserver_microsoft_defender_enabled
soc2_multi_cloud_cc_5_2_0008,MULTI_CLOUD,SOC2,soc2,,cc_5_2,CC5.2 COSO Principle 11: The entity also selects and develops general control activities over technology to support the achievement of objectives,,CC5.2 COSO Principle 11,CLOUDWATCH,120,automated,,,SOC2_controls_with_checks.csv,azure_monitor_alert_create_policy_assignment; azure_monitor_alert_create_update_nsg; azure_monitor_alert_create_update_public_ip_address_rule; azure_monitor_alert_create_update_security_solution; azure_monitor_alert_create_update_sqlserver_fr; azure_monitor_alert_delete_nsg; azure_monitor_alert_delete_policy_assignment; azure_monitor_alert_delete_public_ip_address_rule; azure_monitor_alert_delete_security_solution; azure_monitor_alert_delete_sqlserver_fr
soc2_multi_cloud_cc_6_1_0009,MULTI_CLOUD,SOC2,soc2,,cc_6_1,"CC6.1 The entity implements logical access security software, infrastructure, and architectures over protected information assets to protect them from security events to meet the entity's objectives",,,S3,32,automated,,,SOC2_controls_with_checks.csv,azure_aks_clusters_public_access_disabled; azure_app_function_not_publicly_accessible; azure_containerregistry_not_publicly_accessible; azure_network_public_ip_shodan; azure_storage_blob_public_access_level_is_disabled
soc2_multi_cloud_cc_6_2_0010,MULTI_CLOUD,SOC2,soc2,,cc_6_2,"CC6.2 Prior to issuing system credentials and granting system access, the entity registers and authorizes new internal and external users whose access is administered by the entity",,,RDS,42,automated,,,SOC2_controls_with_checks.csv,azure_mysql_flexible_server_minimum_tls_version_12; azure_mysql_flexible_server_ssl_connection_enabled; azure_postgresql_flexible_server_enforce_ssl_enabled; azure_sqlserver_recommended_minimal_tls_version; azure_sqlserver_tde_encrypted_with_cmk; azure_sqlserver_tde_encryption_enabled; azure_sqlserver_unrestricted_inbound_access; azure_storage_secure_transfer_required_is_enabled
soc2_multi_cloud_cc_6_3_0011,MULTI_CLOUD,SOC2,soc2,,cc_6_3,"CC6.3 The entity authorizes, modifies, or removes access to data, software, functions, and other protected information assets based on roles, responsibilities, or the system design and changes, giving consideration to the concepts of least privilege and segregation of duties, to meet the entity’s objectives",,,IAM,43,automated,,,SOC2_controls_with_checks.csv,azure_entra_non_privileged_user_has_mfa; azure_entra_privileged_user_has_mfa; azure_entra_user_with_vm_access_has_mfa
soc2_multi_cloud_cc_6_6_0012,MULTI_CLOUD,SOC2,soc2,,cc_6_6,CC6.6 The entity implements logical access security measures to protect against threats from sources outside its system boundaries,,,Multiple,253,automated,,,SOC2_controls_with_checks.csv,azure_app_minimum_tls_version_12; azure_mysql_flexible_server_minimum_tls_version_12; azure_mysql_flexible_server_ssl_connection_enabled; azure_network_http_internet_access_restricted; azure_network_rdp_internet_access_restricted; azure_network_ssh_internet_access_restricted; azure_network_udp_internet_access_restricted; azure_postgresql_flexible_server_enforce_ssl_enabled; azure_sqlserver_recommended_minimal_tls_version; azure_storage_ensure_minimum_tls_version_12
soc2_multi_cloud_cc_6_7_0013,MULTI_CLOUD,SOC2,soc2,,cc_6_7,"CC6.7 The entity restricts the transmission, movement, and removal of information to authorized internal and external users and processes, and protects it during transmission, movement, or removal to meet the entity’s objectives",,,Multiple,100,automated,,,SOC2_controls_with_checks.csv,azure_app_minimum_tls_version_12; azure_monitor_storage_account_with_activity_logs_cmk_encrypted; azure_sqlserver_tde_encrypted_with_cmk; azure_sqlserver_tde_encryption_enabled; azure_storage_ensure_encryption_with_customer_managed_keys; azure_storage_infrastructure_encryption_is_enabled; azure_storage_secure_transfer_required_is_enabled; azure_vm_ensure_attached_disks_encrypted_with_cmk; azure_vm_ensure_unattached_disks_encrypted_with_cmk
soc2_multi_cloud_cc_6_8_0014,MULTI_CLOUD,SOC2,soc2,,cc_6_8,CC6.8 The entity implements controls to prevent or detect and act upon the introduction of unauthorized or malicious software to meet the entity’s objectives,,,Multiple,113,automated,,,SOC2_controls_with_checks.csv,azure_defender_additional_email_configured_with_a_security_contact; azure_defender_assessments_vm_endpoint_protection_installed; azure_defender_auto_provisioning_log_analytics_agent_vms_on; azure_defender_auto_provisioning_vulnerabilty_assessments_machines_on; azure_defender_container_images_resolved_vulnerabilities; azure_defender_container_images_scan_enabled; azure_defender_ensure_defender_for_app_services_is_on; azure_defender_ensure_defender_for_arm_is_on; azure_defender_ensure_defender_for_azure_sql_databases_is_on; azure_defender_ensure_defender_for_containers_is_on; azure_defender_ensure_defender_for_cosmosdb_is_on; azure_defender_ensure_defender_for_databases_is_on; azure_defender_ensure_defender_for_dns_is_on; azure_defender_ensure_defender_for_keyvault_is_on; azure_defender_ensure_defender_for_os_relational_databases_is_on; azure_defender_ensure_defender_for_server_is_on; azure_defender_ensure_defender_for_sql_servers_is_on; azure_defender_ensure_defender_for_storage_is_on; azure_defender_ensure_iot_hub_defender_is_on; azure_defender_ensure_mcas_is_enabled; azure_defender_ensure_notify_alerts_severity_is_high; azure_defender_ensure_notify_emails_to_owners; azure_defender_ensure_system_updates_are_applied; azure_defender_ensure_wdatp_is_enabled; azure_sqlserver_microsoft_defender_enabled
soc2_multi_cloud_cc_7_1_0015,MULTI_CLOUD,SOC2,soc2,,cc_7_1,"CC7.1 To meet its objectives, the entity uses detection and monitoring procedures to identify (1) changes to configurations that result in the introduction of new vulnerabilities, and (2) susceptibilities to newly discovered vulnerabilities",,,Multiple,121,automated,,,SOC2_controls_with_checks.csv,azure_defender_additional_email_configured_with_a_security_contact; azure_defender_assessments_vm_endpoint_protection_installed; azure_defender_auto_provisioning_log_analytics_agent_vms_on; azure_defender_auto_provisioning_vulnerabilty_assessments_machines_on; azure_defender_container_images_resolved_vulnerabilities; azure_defender_container_images_scan_enabled; azure_defender_ensure_defender_for_app_services_is_on; azure_defender_ensure_defender_for_arm_is_on; azure_defender_ensure_defender_for_azure_sql_databases_is_on; azure_defender_ensure_defender_for_containers_is_on; azure_defender_ensure_defender_for_cosmosdb_is_on; azure_defender_ensure_defender_for_databases_is_on; azure_defender_ensure_defender_for_dns_is_on; azure_defender_ensure_defender_for_keyvault_is_on; azure_defender_ensure_defender_for_os_relational_databases_is_on; azure_defender_ensure_defender_for_server_is_on; azure_defender_ensure_defender_for_sql_servers_is_on; azure_defender_ensure_defender_for_storage_is_on; azure_defender_ensure_iot_hub_defender_is_on; azure_defender_ensure_mcas_is_enabled; azure_defender_ensure_notify_alerts_severity_is_high; azure_defender_ensure_notify_emails_to_owners; azure_defender_ensure_system_updates_are_applied; azure_defender_ensure_wdatp_is_enabled; azure_sqlserver_microsoft_defender_enabled
soc2_multi_cloud_cc_7_2_0016,MULTI_CLOUD,SOC2,soc2,,cc_7_2,"CC7.2 The entity monitors system components and the operation of those components for anomalies that are indicative of malicious acts, natural disasters, and errors affecting the entity's ability to meet its objectives; anomalies are analyzed to determine whether they represent security events",,,Multiple,224,automated,,,SOC2_controls_with_checks.csv,azure_app_http_logs_enabled; azure_defender_auto_provisioning_log_analytics_agent_vms_on; azure_keyvault_logging_enabled; azure_monitor_storage_account_with_activity_logs_cmk_encrypted; azure_monitor_storage_account_with_activity_logs_is_private; azure_mysql_flexible_server_audit_log_connection_activated; azure_mysql_flexible_server_audit_log_enabled; azure_network_flow_log_captured_sent; azure_network_flow_log_more_than_90_days; azure_postgresql_flexible_server_log_checkpoints_on; azure_postgresql_flexible_server_log_connections_on; azure_postgresql_flexible_server_log_disconnections_on; azure_postgresql_flexible_server_log_retention_days_greater_3
soc2_multi_cloud_cc_7_3_0017,MULTI_CLOUD,SOC2,soc2,,cc_7_3,"CC7.3 The entity evaluates security events to determine whether they could or have resulted in a failure of the entity to meet its objectives (security incidents) and, if so, takes actions to prevent or address such failures",,,Multiple,256,automated,,,SOC2_controls_with_checks.csv,azure_app_http_logs_enabled; azure_defender_auto_provisioning_log_analytics_agent_vms_on; azure_defender_ensure_notify_alerts_severity_is_high; azure_keyvault_logging_enabled; azure_monitor_alert_create_policy_assignment; azure_monitor_alert_create_update_nsg; azure_monitor_alert_create_update_public_ip_address_rule; azure_monitor_alert_create_update_security_solution; azure_monitor_alert_create_update_sqlserver_fr; azure_monitor_alert_delete_nsg; azure_monitor_alert_delete_policy_assignment; azure_monitor_alert_delete_public_ip_address_rule; azure_monitor_alert_delete_security_solution; azure_monitor_alert_delete_sqlserver_fr; azure_monitor_storage_account_with_activity_logs_cmk_encrypted; azure_monitor_storage_account_with_activity_logs_is_private; azure_mysql_flexible_server_audit_log_connection_activated; azure_mysql_flexible_server_audit_log_enabled; azure_network_flow_log_captured_sent; azure_network_flow_log_more_than_90_days; azure_postgresql_flexible_server_log_checkpoints_on; azure_postgresql_flexible_server_log_connections_on; azure_postgresql_flexible_server_log_disconnections_on; azure_postgresql_flexible_server_log_retention_days_greater_3
soc2_multi_cloud_cc_7_4_0018,MULTI_CLOUD,SOC2,soc2,,cc_7_4,"CC7.4 The entity responds to identified security incidents by executing a defined incident response program to understand, contain, remediate, and communicate security incidents, as appropriate",,,Multiple,144,automated,,,SOC2_controls_with_checks.csv,azure_defender_ensure_notify_alerts_severity_is_high; azure_monitor_alert_create_policy_assignment; azure_monitor_alert_create_update_nsg; azure_monitor_alert_create_update_public_ip_address_rule; azure_monitor_alert_create_update_security_solution; azure_monitor_alert_create_update_sqlserver_fr; azure_monitor_alert_delete_nsg; azure_monitor_alert_delete_policy_assignment; azure_monitor_alert_delete_public_ip_address_rule; azure_monitor_alert_delete_security_solution; azure_monitor_alert_delete_sqlserver_fr; azure_storage_ensure_soft_delete_is_enabled; azure_vm_ensure_attached_disks_encrypted_with_cmk; azure_vm_ensure_unattached_disks_encrypted_with_cmk
soc2_multi_cloud_cc_7_5_0019,MULTI_CLOUD,SOC2,soc2,,cc_7_5,"CC7.5 The entity identifies, develops, and implements activities to recover from identified security incidents",,,Multiple,48,automated,,,SOC2_controls_with_checks.csv,azure_storage_ensure_encryption_with_customer_managed_keys; azure_storage_infrastructure_encryption_is_enabled; azure_vm_ensure_attached_disks_encrypted_with_cmk; azure_vm_ensure_unattached_disks_encrypted_with_cmk
soc2_multi_cloud_cc_8_1_0020,MULTI_CLOUD,SOC2,soc2,,cc_8_1,"CC8.1 The entity authorizes, designs, develops or acquires, configures, documents, tests, approves, and implements changes to infrastructure, data, software, and procedures to meet its objectives",,,CONFIG,63,automated,,,SOC2_controls_with_checks.csv,azure_monitor_alert_create_policy_assignment; azure_monitor_alert_create_update_nsg; azure_monitor_alert_create_update_public_ip_address_rule; azure_monitor_alert_create_update_security_solution; azure_monitor_alert_create_update_sqlserver_fr; azure_monitor_alert_delete_nsg; azure_monitor_alert_delete_policy_assignment; azure_monitor_alert_delete_public_ip_address_rule; azure_monitor_alert_delete_security_solution; azure_monitor_alert_delete_sqlserver_fr; azure_monitor_diagnostic_setting_with_appropriate_categories; azure_monitor_diagnostic_settings_exists; azure_monitor_storage_account_with_activity_logs_cmk_encrypted
soc2_multi_cloud_cc_a_1_1_0021,MULTI_CLOUD,SOC2,soc2,,cc_a_1_1,"A1.2 The entity authorizes, designs, develops or acquires, implements, operates, approves, maintains, and monitors environmental protections, software, data back-up processes, and recovery infrastructure to meet its objectives",,,Multiple,288,automated,,,SOC2_controls_with_checks.csv,azure_app_http_logs_enabled; azure_defender_auto_provisioning_log_analytics_agent_vms_on; azure_keyvault_logging_enabled; azure_monitor_storage_account_with_activity_logs_cmk_encrypted; azure_monitor_storage_account_with_activity_logs_is_private; azure_mysql_flexible_server_audit_log_connection_activated; azure_mysql_flexible_server_audit_log_enabled; azure_network_flow_log_captured_sent; azure_network_flow_log_more_than_90_days; azure_postgresql_flexible_server_log_checkpoints_on; azure_postgresql_flexible_server_log_connections_on; azure_postgresql_flexible_server_log_disconnections_on; azure_postgresql_flexible_server_log_retention_days_greater_3
soc2_multi_cloud_cc_c_1_1_0022,MULTI_CLOUD,SOC2,soc2,,cc_c_1_1,C1.1 The entity identifies and maintains confidential information to meet the entity’s objectives related to confidentiality,,,RDS,32,automated,,,SOC2_controls_with_checks.csv,azure_storage_ensure_soft_delete_is_enabled
soc2_multi_cloud_cc_c_1_2_0023,MULTI_CLOUD,SOC2,soc2,,cc_c_1_2,C1.2 The entity disposes of confidential information to meet the entity’s objectives related to confidentiality,,,Multiple,36,automated,,,SOC2_controls_with_checks.csv,azure_network_flow_log_more_than_90_days; azure_postgresql_flexible_server_log_retention_days_greater_3; azure_sqlserver_auditing_retention_90_days; azure_storage_ensure_soft_delete_is_enabled
soc2_multi_cloud_a1_1_0024,MULTI_CLOUD,SOC2,soc2,,a1_1,A1.1 Capacity Management: The entity conducts capacity planning to ensure adequate system capacity,,A1.1 Capacity Management,Multiple,64,automated,,,SOC2_controls_with_checks.csv,azure_app_service_autoscale_enabled; azure_application_insights_enabled; azure_cosmosdb_autoscale_enabled; azure_load_balancer_health_probe_configured; azure_monitor_capacity_alerts_configured; azure_monitor_vm_cpu_alerts; azure_monitor_vm_memory_alerts; azure_sql_database_autoscale_enabled; azure_vm_scale_set_autoscale_enabled; azure_vm_scale_set_configured
soc2_multi_cloud_a1_2_0025,MULTI_CLOUD,SOC2,soc2,,a1_2,"A1.2 Backup and Disaster Recovery: The entity implements backup processes, data recovery infrastructure, and environmental protections",,A1.2 Backup and Disaster Recovery,Multiple,90,automated,,,SOC2_controls_with_checks.csv,azure_backup_enabled_for_vms; azure_backup_policy_configured; azure_backup_vault_soft_delete_enabled; azure_cosmosdb_backup_enabled; azure_cosmosdb_geo_redundant; azure_disk_backup_enabled; azure_mariadb_geo_redundant_backup; azure_mysql_geo_redundant_backup; azure_postgresql_geo_redundant_backup; azure_site_recovery_configured; azure_sql_geo_redundant_backup; azure_sql_long_term_retention_enabled; azure_storage_geo_redundant; azure_storage_immutable_blob_enabled; azure_storage_soft_delete_enabled
cis_azure_azure_3.1.1_0001,AZURE,CIS,cis_azure,v1.0,3.1.1,Ensure only MFA enabled identities can access privileged Virtual Machine,"Verify identities without MFA that can log in to a privileged virtual machine using separate login credentials. An adversary can leverage the access to move laterally and perform actions with the virtual machine's managed identity. Make sure the virtual machine only has necessary permissions, and revoke the admin-level permissions according to the principle of least privilege.",3 Section,IAM,1,automated,,,azure_controls_FINAL_20251031_201346.csv,azure_vm_mfa_enabled_check
cis_azure_azure_3.2.2_0006,AZURE,CIS,cis_azure,v1.0,3.2.2,Ensure that the --authorization-mode argument is not set to AlwaysAllow,Do not allow all requests. Enable explicit authorization.,3 Section,EKS,1,automated,,1. https://kubernetes.io/docs/admin/kubelet/ 2. https://kubernetes.io/docs/admin/kubelet-authentication-authorization/#kubelet- authentication 3. https://kubernetes.io/docs/tasks/administer-cluster/reconfigure-kubelet/ 4. https://docs.microsoft.com/security/benchmark/azure/security-controls-v2- governance-strategy#gs-6-define-identity-and-privileged-access-strategy,azure_controls_FINAL_20251031_201346.csv,azure_aks_authorization_mode_check
cis_azure_azure_3.2.5_0009,AZURE,CIS,cis_azure,v1.0,3.2.5,Ensure that the --streaming-connection-idle-timeout argument is not set to 0,Do not disable timeouts on streaming connections.,3 Section,,0,manual,,1. https://kubernetes.io/docs/admin/kubelet/ 2. https://github.com/kubernetes/kubernetes/pull/18552 3. https://docs.microsoft.com/security/benchmark/azure/security-controls-v2- posture-vulnerability-management#pv-3-establish-secure-configurations-for- compute-resources,azure_controls_FINAL_20251031_201346.csv,azure_aks_kubelet_streaming_connection_idle_timeout_check
cis_azure_azure_3.2.6_0010,AZURE,CIS,cis_azure,v1.0,3.2.6,Ensure that the --make-iptables-util-chains argument is set to true,Allow Kubelet to manage iptables.,3 Section,KUBERNETES,1,automated,,1. https://kubernetes.io/docs/admin/kubelet/ 2. https://kubernetes.io/docs/tasks/administer-cluster/reconfigure-kubelet/ 3. https://docs.microsoft.com/security/benchmark/azure/security-controls-v2- network-security#ns-1-implement-security-for-internal-traffic,azure_controls_FINAL_20251031_201346.csv,azure_kubernetes_cis_3_2_6_needs_development
