csv_rule_id,yaml_rule_id,match_type,service,status
alicloud.PAI-EAS Endpoint Config.machine_learning_security_endpoint_config_content_type_whitelist_enforced,alicloud.PAI-EAS Endpoint Config.machine_learning_security_endpoint_config_content_type_whitelist_enforced,no_match,PAI-EAS Endpoint Config,⚠️ Needs Review
alicloud.PAI-EAS Endpoint Config.machine_learning_security_endpoint_config_kms_keys_restricted,alicloud.PAI-EAS Endpoint Config.machine_learning_security_endpoint_config_kms_keys_restricted,no_match,PAI-EAS Endpoint Config,⚠️ Needs Review
alicloud.PAI - Model.machine_learning_security_model_registry_rbac_least_privilege,alicloud.PAI - Model.machine_learning_security_model_registry_rbac_least_privilege,no_match,PAI - Model,⚠️ Needs Review
alicloud.PAI - Model.machine_learning_security_model_registry_artifact_encryption_enabled,alicloud.PAI - Model.machine_learning_security_model_registry_artifact_encryption_enabled,no_match,PAI - Model,⚠️ Needs Review
alicloud.PAI - Model.machine_learning_security_model_registry_cross_account_sharing_restricted,alicloud.PAI - Model.machine_learning_security_model_registry_cross_account_sharing_restricted,no_match,PAI - Model,⚠️ Needs Review
alicloud.PAI - Model Package.machine_learning_security_model_package_artifact_signed_and_verified,alicloud.PAI - Model Package.machine_learning_security_model_package_artifact_signed_and_verified,no_match,PAI - Model Package,⚠️ Needs Review
alicloud.PAI - Model Package.machine_learning_security_model_package_encrypted,alicloud.PAI - Model Package.machine_learning_security_model_package_encrypted,no_match,PAI - Model Package,⚠️ Needs Review
alicloud.PAI - Model Package.machine_learning_security_model_package_not_publicly_shared,alicloud.PAI - Model Package.machine_learning_security_model_package_not_publicly_shared,no_match,PAI - Model Package,⚠️ Needs Review
alicloud.PAI-DSW Notebook.machine_learning_security_notebook_no_public_access,alicloud.PAI-DSW Notebook.machine_learning_security_notebook_no_public_access,no_match,PAI-DSW Notebook,⚠️ Needs Review
alicloud.PAI-DSW Notebook.machine_learning_security_notebook_encrypted,alicloud.PAI-DSW Notebook.machine_learning_security_notebook_encrypted,no_match,PAI-DSW Notebook,⚠️ Needs Review
alicloud.PAI-DSW Notebook.machine_learning_security_notebook_execution_role_least_privilege,alicloud.PAI-DSW Notebook.machine_learning_security_notebook_execution_role_least_privilege,no_match,PAI-DSW Notebook,⚠️ Needs Review
alicloud.PAI-DSW Notebook.machine_learning_security_notebook_idle_shutdown_configured,alicloud.PAI-DSW Notebook.machine_learning_security_notebook_idle_shutdown_configured,no_match,PAI-DSW Notebook,⚠️ Needs Review
alicloud.PAI - Pipeline.machine_learning_security_pipeline_kms_encryption_enabled,alicloud.PAI - Pipeline.machine_learning_security_pipeline_kms_encryption_enabled,no_match,PAI - Pipeline,⚠️ Needs Review
alicloud.PAI - Pipeline.machine_learning_security_pipeline_roles_least_privilege,alicloud.PAI - Pipeline.machine_learning_security_pipeline_roles_least_privilege,no_match,PAI - Pipeline,⚠️ Needs Review
alicloud.PAI - Pipeline.machine_learning_security_pipeline_artifacts_private_and_encrypted,alicloud.PAI - Pipeline.machine_learning_security_pipeline_artifacts_private_and_encrypted,no_match,PAI - Pipeline,⚠️ Needs Review
alicloud.PAI - Pipeline.machine_learning_security_pipeline_logging_enabled,alicloud.PAI - Pipeline.machine_learning_security_pipeline_logging_enabled,no_match,PAI - Pipeline,⚠️ Needs Review
alicloud.PAI - Training.machine_learning_security_training_job_private_networking_enforced,alicloud.PAI - Training.machine_learning_security_training_job_private_networking_enforced,no_match,PAI - Training,⚠️ Needs Review
alicloud.PAI - Training.machine_learning_security_training_job_roles_least_privilege,alicloud.PAI - Training.machine_learning_security_training_job_roles_least_privilege,no_match,PAI - Training,⚠️ Needs Review
alicloud.PAI - Training.machine_learning_security_training_job_input_output_encrypted,alicloud.PAI - Training.machine_learning_security_training_job_input_output_encrypted,no_match,PAI - Training,⚠️ Needs Review
alicloud.PAI - Training.machine_learning_security_training_job_logs_enabled,alicloud.PAI - Training.machine_learning_security_training_job_logs_enabled,no_match,PAI - Training,⚠️ Needs Review
alicloud.PAI - Transform.machine_learning_security_transform_job_private_networking_enforced,alicloud.PAI - Transform.machine_learning_security_transform_job_private_networking_enforced,no_match,PAI - Transform,⚠️ Needs Review
alicloud.PAI - Transform.machine_learning_security_transform_job_roles_least_privilege,alicloud.PAI - Transform.machine_learning_security_transform_job_roles_least_privilege,no_match,PAI - Transform,⚠️ Needs Review
alicloud.PAI - Transform.machine_learning_security_transform_job_input_output_encrypted,alicloud.PAI - Transform.machine_learning_security_transform_job_input_output_encrypted,no_match,PAI - Transform,⚠️ Needs Review
alicloud.PAI - Transform.machine_learning_security_transform_job_logs_enabled,alicloud.PAI - Transform.machine_learning_security_transform_job_logs_enabled,no_match,PAI - Transform,⚠️ Needs Review
alicloud.PAI - Experiments.machine_learning_security_experiment_metadata_store_encrypted,alicloud.PAI - Experiments.machine_learning_security_experiment_metadata_store_encrypted,no_match,PAI - Experiments,⚠️ Needs Review
alicloud.PAI - Experiments.machine_learning_security_experiment_rbac_least_privilege,alicloud.PAI - Experiments.machine_learning_security_experiment_rbac_least_privilege,no_match,PAI - Experiments,⚠️ Needs Review
alicloud.PAI - Experiments.machine_learning_security_experiment_logs_enabled,alicloud.PAI - Experiments.machine_learning_security_experiment_logs_enabled,no_match,PAI - Experiments,⚠️ Needs Review
alicloud.PAI - HPO.machine_learning_security_hpo_private_networking_enforced,alicloud.PAI - HPO.machine_learning_security_hpo_private_networking_enforced,no_match,PAI - HPO,⚠️ Needs Review
alicloud.PAI - HPO.machine_learning_security_hpo_roles_least_privilege,alicloud.PAI - HPO.machine_learning_security_hpo_roles_least_privilege,no_match,PAI - HPO,⚠️ Needs Review
alicloud.PAI - HPO.machine_learning_security_hpo_logs_enabled,alicloud.PAI - HPO.machine_learning_security_hpo_logs_enabled,no_match,PAI - HPO,⚠️ Needs Review
alicloud.PAI - AutoML.machine_learning_security_automl_private_networking_enforced,alicloud.PAI - AutoML.machine_learning_security_automl_private_networking_enforced,no_match,PAI - AutoML,⚠️ Needs Review
alicloud.PAI - AutoML.machine_learning_security_automl_roles_least_privilege,alicloud.PAI - AutoML.machine_learning_security_automl_roles_least_privilege,no_match,PAI - AutoML,⚠️ Needs Review
alicloud.PAI - AutoML.machine_learning_security_automl_logs_enabled,alicloud.PAI - AutoML.machine_learning_security_automl_logs_enabled,no_match,PAI - AutoML,⚠️ Needs Review
alicloud.PAI - Pipeline/Flow.machine_learning_security_human_review_workteam_access_rbac_least_privilege,alicloud.PAI - Pipeline/Flow.machine_learning_security_human_review_workteam_access_rbac_least_privilege,no_match,PAI - Pipeline/Flow,⚠️ Needs Review
alicloud.PAI - Pipeline/Flow.machine_learning_security_human_review_ui_private_networking_enforced,alicloud.PAI - Pipeline/Flow.machine_learning_security_human_review_ui_private_networking_enforced,no_match,PAI - Pipeline/Flow,⚠️ Needs Review
alicloud.PAI - Pipeline/Flow.machine_learning_security_human_review_artifacts_encrypted,alicloud.PAI - Pipeline/Flow.machine_learning_security_human_review_artifacts_encrypted,no_match,PAI - Pipeline/Flow,⚠️ Needs Review
alicloud.PAI - Model Monitoring.ml_ops_security_monitoring_private_networking_enforced,alicloud.PAI - Model Monitoring.ml_ops_security_monitoring_private_networking_enforced,no_match,PAI - Model Monitoring,⚠️ Needs Review
alicloud.PAI - Model Monitoring.ml_ops_security_monitoring_roles_least_privilege,alicloud.PAI - Model Monitoring.ml_ops_security_monitoring_roles_least_privilege,no_match,PAI - Model Monitoring,⚠️ Needs Review
alicloud.PAI - Model Monitoring.ml_ops_security_monitoring_outputs_encrypted_and_private,alicloud.PAI - Model Monitoring.ml_ops_security_monitoring_outputs_encrypted_and_private,no_match,PAI - Model Monitoring,⚠️ Needs Review
alicloud.PAI - Model Monitoring.ml_ops_security_monitoring_logs_enabled,alicloud.PAI - Model Monitoring.ml_ops_security_monitoring_logs_enabled,no_match,PAI - Model Monitoring,⚠️ Needs Review
alicloud.ARMS.ml_ops_security_monitoring_private_networking_enforced,alicloud.ARMS.ml_ops_security_monitoring_private_networking_enforced,no_match,ARMS,⚠️ Needs Review
alicloud.ARMS.ml_ops_security_monitoring_roles_least_privilege,alicloud.ARMS.ml_ops_security_monitoring_roles_least_privilege,no_match,ARMS,⚠️ Needs Review
alicloud.ARMS.ml_ops_security_monitoring_outputs_encrypted_and_private,alicloud.ARMS.ml_ops_security_monitoring_outputs_encrypted_and_private,no_match,ARMS,⚠️ Needs Review
alicloud.ARMS.ml_ops_security_monitoring_logs_enabled,alicloud.ARMS.ml_ops_security_monitoring_logs_enabled,no_match,ARMS,⚠️ Needs Review
alicloud.CloudMonitor (CMS) Alarm.monitoring_security_alert_alarm_actions_configured,alicloud.CloudMonitor (CMS) Alarm.monitoring_security_alert_alarm_actions_configured,no_match,CloudMonitor (CMS) Alarm,⚠️ Needs Review
alicloud.CloudMonitor (CMS) Alarm.monitoring_security_alert_critical_alarms_enabled,alicloud.CloudMonitor (CMS) Alarm.monitoring_security_alert_critical_alarms_enabled,no_match,CloudMonitor (CMS) Alarm,⚠️ Needs Review
alicloud.CloudMonitor (CMS) Alarm.monitoring_security_alert_destinations_authenticated,alicloud.CloudMonitor (CMS) Alarm.monitoring_security_alert_destinations_authenticated,no_match,CloudMonitor (CMS) Alarm,⚠️ Needs Review
alicloud.CloudMonitor Anomaly Detection.monitoring_security_anomaly_detectors_enabled,alicloud.CloudMonitor Anomaly Detection.monitoring_security_anomaly_detectors_enabled,no_match,CloudMonitor Anomaly Detection,⚠️ Needs Review
alicloud.CloudMonitor Anomaly Detection.monitoring_security_anomaly_alerts_configured,alicloud.CloudMonitor Anomaly Detection.monitoring_security_anomaly_alerts_configured,no_match,CloudMonitor Anomaly Detection,⚠️ Needs Review
alicloud.CloudMonitor Anomaly Detection.monitoring_security_anomaly_training_data_sources_approved,alicloud.CloudMonitor Anomaly Detection.monitoring_security_anomaly_training_data_sources_approved,no_match,CloudMonitor Anomaly Detection,⚠️ Needs Review
alicloud.CloudMonitor Dashboard.monitoring_security_dashboard_sso_required,alicloud.CloudMonitor Dashboard.monitoring_security_dashboard_sso_required,no_match,CloudMonitor Dashboard,⚠️ Needs Review
alicloud.CloudMonitor Dashboard.monitoring_security_dashboard_sharing_restricted_to_org,alicloud.CloudMonitor Dashboard.monitoring_security_dashboard_sharing_restricted_to_org,no_match,CloudMonitor Dashboard,⚠️ Needs Review
alicloud.CloudMonitor Dashboard.monitoring_security_dashboard_public_embeds_disabled,alicloud.CloudMonitor Dashboard.monitoring_security_dashboard_public_embeds_disabled,no_match,CloudMonitor Dashboard,⚠️ Needs Review
alicloud.ARMS Tracing Analysis.monitoring_security_trace_store_encrypted,alicloud.ARMS Tracing Analysis.monitoring_security_trace_store_encrypted,no_match,ARMS Tracing Analysis,⚠️ Needs Review
alicloud.ARMS Tracing Analysis.monitoring_security_trace_access_rbac_least_privilege,alicloud.ARMS Tracing Analysis.monitoring_security_trace_access_rbac_least_privilege,no_match,ARMS Tracing Analysis,⚠️ Needs Review
alicloud.ARMS Tracing Analysis.monitoring_security_trace_retention_days_minimum,alicloud.ARMS Tracing Analysis.monitoring_security_trace_retention_days_minimum,no_match,ARMS Tracing Analysis,⚠️ Needs Review
alicloud.ARMS Tracing Sampling Rule.monitoring_security_sampling_rule_rules_present,alicloud.ARMS Tracing Sampling Rule.monitoring_security_sampling_rule_rules_present,no_match,ARMS Tracing Sampling Rule,⚠️ Needs Review
alicloud.ARMS Tracing Sampling Rule.monitoring_security_sampling_rule_storage_encrypted,alicloud.ARMS Tracing Sampling Rule.monitoring_security_sampling_rule_storage_encrypted,no_match,ARMS Tracing Sampling Rule,⚠️ Needs Review
