unique_compliance_id,framework,framework_version,control_id,section,title,description,automation_type,severity,source_file,aws_checks,aws_ciem_checks,azure_checks,azure_ciem_checks,gcp_checks,gcp_ciem_checks,oracle_checks,oracle_ciem_checks,ibm_checks,ibm_ciem_checks,alicloud_checks,alicloud_ciem_checks,k8s_checks,k8s_ciem_checks,has_any_mapped_rule,automated_without_rule
nist_800_53_rev5_AC_4_32,NIST_800_53,rev5,AC-4(32),,Information Flow Enforcement - Information flow enforcement | process requirements for information transfer whe,,automated,HIGH,nist_complaince_agent/NIST_controls_with_checks.csv,aws.apigateway.certificate.certificate_enabled+aws.elb.ssllisteners.ssl_listeners_configured+aws.opensearch.service.domains_node_to_node_encryption_enabled+aws.s3.bucket.secure_transport_policy_configured,,azure.network.load_balancer.lb_listener_tls_min_1_2+azure.search.service.domains_node_to_node_encryption_enabled+azure.storage.account.secure_transport_policy+azure.apimanagement.api.client_certificate_enabled,,gcp.apigateway.api.api_endpoint_authn_required+gcp.certificatemanager.certificate.certificates_expiration_check_gcp_load_balancing_s_protocols+gcp.storage.policy.bucket_policy_deny_insecure_transport,,oci.apigateway.gateway.gateway_restapi_client_certificate_enabled+oci.apigateway.gateway.restapi_client_certificate_enabled+oci.load_balancer.load_balancer.balancer_ssl_listeners+oci.object_storage.bucket.storage_bucket_secure_transport_policy+oci.opensearch.service.domains_node_to_node_encryption_enabled,,ibm.vpc.load_balancer.https_listener_enabled+ibm.api.connect.restapi_client_certificate_enabled+ibm.cloud_databases.service.domains_node_to_node_encryption_enabled+ibm.cos.bucket.tls_policy_configured,,alicloud.api.gateway.restapi_client_certificate_enabled+alicloud.alb.ssl.listeners+alicloud.elasticsearch.service.domains_node_to_node_encryption_enabled+alicloud.oss.bucket.https_required,,,,yes,no
nist_800_53_rev5_AC_4_4,NIST_800_53,rev5,AC-4(4),,Information Flow Enforcement - Information flow enforcement | flow control of encrypted information prevent enc,,automated,HIGH,nist_complaince_agent/NIST_controls_with_checks.csv,aws.apigateway.certificate.certificate_enabled+aws.elb.ssllisteners.ssl_listeners_configured+aws.opensearch.service.domains_node_to_node_encryption_enabled+aws.s3.bucket.secure_transport_policy_configured,,azure.network.load_balancer.lb_listener_tls_min_1_2+azure.search.service.domains_node_to_node_encryption_enabled+azure.storage.account.secure_transport_policy+azure.apimanagement.api.client_certificate_enabled,,gcp.apigateway.api.api_endpoint_authn_required+gcp.certificatemanager.certificate.certificates_expiration_check_gcp_load_balancing_s_protocols+gcp.storage.policy.bucket_policy_deny_insecure_transport,,oci.apigateway.gateway.gateway_restapi_client_certificate_enabled+oci.apigateway.gateway.restapi_client_certificate_enabled+oci.load_balancer.load_balancer.balancer_ssl_listeners+oci.object_storage.bucket.storage_bucket_secure_transport_policy+oci.opensearch.service.domains_node_to_node_encryption_enabled,,ibm.vpc.load_balancer.https_listener_enabled+ibm.api.connect.restapi_client_certificate_enabled+ibm.cloud_databases.service.domains_node_to_node_encryption_enabled+ibm.cos.bucket.tls_policy_configured,,alicloud.api.gateway.restapi_client_certificate_enabled+alicloud.alb.ssl.listeners+alicloud.elasticsearch.service.domains_node_to_node_encryption_enabled+alicloud.oss.bucket.https_required,,,,yes,no
nist_800_53_rev5_AC_4_5,NIST_800_53,rev5,AC-4(5),,Information Flow Enforcement - Information flow enforcement | embedded data types enforce [ assignment,,automated,HIGH,nist_complaince_agent/NIST_controls_with_checks.csv,aws.apigateway.certificate.certificate_enabled+aws.elb.ssllisteners.ssl_listeners_configured+aws.opensearch.service.domains_node_to_node_encryption_enabled+aws.s3.bucket.secure_transport_policy_configured,,azure.network.load_balancer.lb_listener_tls_min_1_2+azure.search.service.domains_node_to_node_encryption_enabled+azure.storage.account.secure_transport_policy+azure.apimanagement.api.client_certificate_enabled,,gcp.apigateway.api.api_endpoint_authn_required+gcp.certificatemanager.certificate.certificates_expiration_check_gcp_load_balancing_s_protocols+gcp.storage.policy.bucket_policy_deny_insecure_transport,,oci.apigateway.gateway.gateway_restapi_client_certificate_enabled+oci.apigateway.gateway.restapi_client_certificate_enabled+oci.load_balancer.load_balancer.balancer_ssl_listeners+oci.object_storage.bucket.storage_bucket_secure_transport_policy+oci.opensearch.service.domains_node_to_node_encryption_enabled,,ibm.vpc.load_balancer.https_listener_enabled+ibm.api.connect.restapi_client_certificate_enabled+ibm.cloud_databases.service.domains_node_to_node_encryption_enabled+ibm.cos.bucket.tls_policy_configured,,alicloud.api.gateway.restapi_client_certificate_enabled+alicloud.alb.ssl.listeners+alicloud.elasticsearch.service.domains_node_to_node_encryption_enabled+alicloud.oss.bucket.https_required,,,,yes,no
nist_800_53_rev5_AC_4_6,NIST_800_53,rev5,AC-4(6),,Information Flow Enforcement - Information flow enforcement | metadata enforce information flow control based o,,automated,HIGH,nist_complaince_agent/NIST_controls_with_checks.csv,aws.apigateway.certificate.certificate_enabled+aws.elb.ssllisteners.ssl_listeners_configured+aws.opensearch.service.domains_node_to_node_encryption_enabled+aws.s3.bucket.secure_transport_policy_configured,,azure.network.load_balancer.lb_listener_tls_min_1_2+azure.search.service.domains_node_to_node_encryption_enabled+azure.storage.account.secure_transport_policy+azure.apimanagement.api.client_certificate_enabled,,gcp.apigateway.api.api_endpoint_authn_required+gcp.certificatemanager.certificate.certificates_expiration_check_gcp_load_balancing_s_protocols+gcp.storage.policy.bucket_policy_deny_insecure_transport,,oci.apigateway.gateway.gateway_restapi_client_certificate_enabled+oci.apigateway.gateway.restapi_client_certificate_enabled+oci.load_balancer.load_balancer.balancer_ssl_listeners+oci.object_storage.bucket.storage_bucket_secure_transport_policy+oci.opensearch.service.domains_node_to_node_encryption_enabled,,ibm.vpc.load_balancer.https_listener_enabled+ibm.api.connect.restapi_client_certificate_enabled+ibm.cloud_databases.service.domains_node_to_node_encryption_enabled+ibm.cos.bucket.tls_policy_configured,,alicloud.api.gateway.restapi_client_certificate_enabled+alicloud.alb.ssl.listeners+alicloud.elasticsearch.service.domains_node_to_node_encryption_enabled+alicloud.oss.bucket.https_required,,,,yes,no
nist_800_53_rev5_AC_4_7,NIST_800_53,rev5,AC-4(7),,Information Flow Enforcement - Information flow enforcement | one - way flow mechanisms enforce one-way informa,,automated,HIGH,nist_complaince_agent/NIST_controls_with_checks.csv,aws.apigateway.certificate.certificate_enabled+aws.elb.ssllisteners.ssl_listeners_configured+aws.opensearch.service.domains_node_to_node_encryption_enabled+aws.s3.bucket.secure_transport_policy_configured,,azure.network.load_balancer.lb_listener_tls_min_1_2+azure.search.service.domains_node_to_node_encryption_enabled+azure.storage.account.secure_transport_policy+azure.apimanagement.api.client_certificate_enabled,,gcp.apigateway.api.api_endpoint_authn_required+gcp.certificatemanager.certificate.certificates_expiration_check_gcp_load_balancing_s_protocols+gcp.storage.policy.bucket_policy_deny_insecure_transport,,oci.apigateway.gateway.gateway_restapi_client_certificate_enabled+oci.apigateway.gateway.restapi_client_certificate_enabled+oci.load_balancer.load_balancer.balancer_ssl_listeners+oci.object_storage.bucket.storage_bucket_secure_transport_policy+oci.opensearch.service.domains_node_to_node_encryption_enabled,,ibm.vpc.load_balancer.https_listener_enabled+ibm.api.connect.restapi_client_certificate_enabled+ibm.cloud_databases.service.domains_node_to_node_encryption_enabled+ibm.cos.bucket.tls_policy_configured,,alicloud.api.gateway.restapi_client_certificate_enabled+alicloud.alb.ssl.listeners+alicloud.elasticsearch.service.domains_node_to_node_encryption_enabled+alicloud.oss.bucket.https_required,,,,yes,no
nist_800_53_rev5_AC_4_8,NIST_800_53,rev5,AC-4(8),,Information Flow Enforcement - Information flow enforcement | security and privacy policy filters (a) enforce i,,automated,HIGH,nist_complaince_agent/NIST_controls_with_checks.csv,aws.apigateway.certificate.certificate_enabled+aws.elb.ssllisteners.ssl_listeners_configured+aws.opensearch.service.domains_node_to_node_encryption_enabled+aws.s3.bucket.secure_transport_policy_configured,,azure.network.load_balancer.lb_listener_tls_min_1_2+azure.search.service.domains_node_to_node_encryption_enabled+azure.storage.account.secure_transport_policy+azure.apimanagement.api.client_certificate_enabled,,gcp.apigateway.api.api_endpoint_authn_required+gcp.certificatemanager.certificate.certificates_expiration_check_gcp_load_balancing_s_protocols+gcp.storage.policy.bucket_policy_deny_insecure_transport,,oci.apigateway.gateway.gateway_restapi_client_certificate_enabled+oci.apigateway.gateway.restapi_client_certificate_enabled+oci.load_balancer.load_balancer.balancer_ssl_listeners+oci.object_storage.bucket.storage_bucket_secure_transport_policy+oci.opensearch.service.domains_node_to_node_encryption_enabled,,ibm.vpc.load_balancer.https_listener_enabled+ibm.api.connect.restapi_client_certificate_enabled+ibm.cloud_databases.service.domains_node_to_node_encryption_enabled+ibm.cos.bucket.tls_policy_configured,,alicloud.api.gateway.restapi_client_certificate_enabled+alicloud.alb.ssl.listeners+alicloud.elasticsearch.service.domains_node_to_node_encryption_enabled+alicloud.oss.bucket.https_required,,,,yes,no
nist_800_53_rev5_AC_4_9,NIST_800_53,rev5,AC-4(9),,Information Flow Enforcement - Information flow enforcement | human reviews enforce the use of human reviews fo,,automated,HIGH,nist_complaince_agent/NIST_controls_with_checks.csv,aws.apigateway.certificate.certificate_enabled+aws.elb.ssllisteners.ssl_listeners_configured+aws.opensearch.service.domains_node_to_node_encryption_enabled+aws.s3.bucket.secure_transport_policy_configured,,azure.network.load_balancer.lb_listener_tls_min_1_2+azure.search.service.domains_node_to_node_encryption_enabled+azure.storage.account.secure_transport_policy+azure.apimanagement.api.client_certificate_enabled,,gcp.apigateway.api.api_endpoint_authn_required+gcp.certificatemanager.certificate.certificates_expiration_check_gcp_load_balancing_s_protocols+gcp.storage.policy.bucket_policy_deny_insecure_transport,,oci.apigateway.gateway.gateway_restapi_client_certificate_enabled+oci.apigateway.gateway.restapi_client_certificate_enabled+oci.load_balancer.load_balancer.balancer_ssl_listeners+oci.object_storage.bucket.storage_bucket_secure_transport_policy+oci.opensearch.service.domains_node_to_node_encryption_enabled,,ibm.vpc.load_balancer.https_listener_enabled+ibm.api.connect.restapi_client_certificate_enabled+ibm.cloud_databases.service.domains_node_to_node_encryption_enabled+ibm.cos.bucket.tls_policy_configured,,alicloud.api.gateway.restapi_client_certificate_enabled+alicloud.alb.ssl.listeners+alicloud.elasticsearch.service.domains_node_to_node_encryption_enabled+alicloud.oss.bucket.https_required,,,,yes,no
nist_800_53_rev5_AC_5_a,NIST_800_53,rev5,AC-5-a,,Separation Of Duties - Identify and document [ assignment:...,,manual,HIGH,nist_complaince_agent/NIST_controls_with_checks.csv,,,,,,,,,,,,,,,no,no
nist_800_53_rev5_AC_5_b,NIST_800_53,rev5,AC-5-b,,Separation Of Duties - Define system access authorizations to...,,automated,HIGH,nist_complaince_agent/NIST_controls_with_checks.csv,aws.iam.aws.attached_policy_no_administrative_privileges_configured+aws.iam.customer.attached_policy_no_administrative_privileges_configured+aws.iam.inline.policy_no_administrative_privileges_configured,,,,gcp.iam.policy.rbac_policy_no_action_star_on_resource_star+gcp.iam.role.role_no_inline_policies,,oci.identity.user.aws_attached_policy_no_administrative_privileges+oci.identity.user.customer_attached_policy_no_administrative_privileges+oci.identity.user.inline_policy_no_administrative_privileges,,ibm.iam_policy_management.policy.no_wildcard_actions+ibm.iam.sa.no_administrative_privileges_enforced,,alicloud.ram.policy.overly_permissive_configured,,,,yes,no
nist_800_53_rev5_AC_6_1,NIST_800_53,rev5,AC-6(1),,Least Privilege - Least privilege | authorize access to security functions authorize access for [,,automated,CRITICAL,nist_complaince_agent/NIST_controls_with_checks.csv,aws.ec2.ebs.public_snapshot_configured+aws.ec2.instance.no_public_ip_configured+aws.ec2.instance.imdsv2_enabled+aws.emr.cluster.master_nodes_no_public_ip_configured+aws.iam.policy.attached_only_to_group_or_roles_configured+aws.iam.aws.attached_policy_no_administrative_privileges_configured+aws.iam.customer.attached_policy_no_administrative_privileges_configured+aws.iam.inline.policy_no_administrative_privileges_configured+aws.iam.no.root_access_key_configured+aws.iam.user.accesskey_unused_configured,,azure.compute.disk.snapshots_not_public+azure.compute.virtual_machine.vm_no_public_ip_assigned+azure.hdinsight.cluster.master_nodes_no_public_ip+azure.aad.group.access_group_attached_policies_not_admin_star+azure.aad.directory_tenant.access_tenant_api_access_keys_root_or_owner_disallowed+azure.entra.user.unused_credentials_configured,,gcp.compute.disk.disk_snapshots_not_public+gcp.compute.instance.instance_no_public_ip_unless_required+gcp.compute.instance.vm_imds_hardened+gcp.dataproc.cluster.cluster_private_networking_enforced+gcp.iam.group.rbac_group_attached_policies_not_admin_star+gcp.iam.policy.rbac_policy_no_action_star_on_resource_star+gcp.iam.role.role_no_inline_policies+gcp.iam.activity.create_service_account_key+gcp.iam.audit.service_account_key_create+gcp.iam.service_account.service_account_no_user_managed_long_lived_keys,,oci.compute.ebs.public_snapshot+oci.compute.instance.instance_no_public_ip+oci.compute.instance.instance_imdsv2_enabled+oci.bds.bds_instance.cluster_master_nodes_no_public_ip+oci.identity.user.policy_attached_only_to_group_or_roles+oci.identity.user.aws_attached_policy_no_administrative_privileges+oci.identity.user.customer_attached_policy_no_administrative_privileges+oci.identity.user.inline_policy_no_administrative_privileges+oci.identity.user.root_access_key_blocked+oci.identity.user.user_accesskey_unused,,ibm.vpc.instance.no_public_ip_address+ibm.vpc.instance.metadata_service_disabled+ibm.iam_access_groups.access_group.no_orphaned_group+ibm.iam_policy_management.policy.no_wildcard_actions+ibm.vsi.block_storage.public_snapshot_enabled+ibm.iam.sa.no_administrative_privileges_enforced+ibm.iam.no.root_access_key_configured+ibm.iam.user.unused_credentials_configured,,alicloud.ecs.ebs.public_snapshot+alicloud.ecs.instance.no_public_ip_assigned+alicloud.ecs.instance.imdsv2_mandatory+alicloud.emr.cluster.master_nodes_public_ip_disabled+alicloud.api.function.access_keys_configured+alicloud.ram.policy.attached_only_to_group_or_roles_configured+alicloud.ram.policy.overly_permissive_configured+alicloud.ram.user.unused_credentials_configured,,,,yes,no
nist_800_53_rev5_AC_6_10,NIST_800_53,rev5,AC-6(10),,Least Privilege - Least privilege | prohibit non - privileged users from executing privileged func,,automated,HIGH,nist_complaince_agent/NIST_controls_with_checks.csv,aws.iam.aws.attached_policy_no_administrative_privileges_configured+aws.iam.customer.attached_policy_no_administrative_privileges_configured+aws.iam.inline.policy_no_administrative_privileges_configured+aws.iam.no.root_access_key_configured,,azure.aad.directory_tenant.access_tenant_api_access_keys_root_or_owner_disallowed,,gcp.iam.policy.rbac_policy_no_action_star_on_resource_star+gcp.iam.role.role_no_inline_policies+gcp.iam.activity.create_service_account_key+gcp.iam.audit.service_account_key_create,,oci.identity.user.aws_attached_policy_no_administrative_privileges+oci.identity.user.customer_attached_policy_no_administrative_privileges+oci.identity.user.inline_policy_no_administrative_privileges+oci.identity.user.root_access_key_blocked,,ibm.iam_policy_management.policy.no_wildcard_actions+ibm.iam.sa.no_administrative_privileges_enforced+ibm.iam.no.root_access_key_configured,,alicloud.api.function.access_keys_configured+alicloud.ram.policy.overly_permissive_configured,,,,yes,no
nist_800_53_rev5_AC_6_2,NIST_800_53,rev5,AC-6(2),,Least Privilege - Least privilege | non - privileged access for nonsecurity functions require that,,automated,HIGH,nist_complaince_agent/NIST_controls_with_checks.csv,aws.iam.aws.attached_policy_no_administrative_privileges_configured+aws.iam.customer.attached_policy_no_administrative_privileges_configured+aws.iam.inline.policy_no_administrative_privileges_configured+aws.iam.no.root_access_key_configured,,azure.aad.directory_tenant.access_tenant_api_access_keys_root_or_owner_disallowed,,gcp.iam.policy.rbac_policy_no_action_star_on_resource_star+gcp.iam.role.role_no_inline_policies+gcp.iam.activity.create_service_account_key+gcp.iam.audit.service_account_key_create,,oci.identity.user.aws_attached_policy_no_administrative_privileges+oci.identity.user.customer_attached_policy_no_administrative_privileges+oci.identity.user.inline_policy_no_administrative_privileges+oci.identity.user.root_access_key_blocked,,ibm.iam_policy_management.policy.no_wildcard_actions+ibm.iam.sa.no_administrative_privileges_enforced+ibm.iam.no.root_access_key_configured,,alicloud.api.function.access_keys_configured+alicloud.ram.policy.overly_permissive_configured,,,,yes,no
