unique_compliance_id,technology,compliance_framework,framework_id,framework_version,requirement_id,requirement_name,requirement_description,section,service,total_checks,automation_type,confidence_score,references,source_file,gcp_checks,updated_gcp_checks,mapped_rule_id
nist_800_53_rev5_multi_cloud_CM-8_1_0413,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CM-8(1),System Component Inventory - System component inventory | updates during installation and removal update the,,System,Multiple,12,automated,,,NIST_controls_with_checks.csv,gcp_compute_instance_managed_by_os_config; gcp_os_config_managed_compliant_patching,gcp.compute.instance.managed_by_os_config; gcp.os.config.managed_compliant_patching,gcp.compute.instance.managed_by_os_config; gcp.osconfig.patch_deployment.managed_compliant_patching
nist_800_53_rev5_multi_cloud_CM-8_2_0414,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CM-8(2),"System Component Inventory - System component inventory | automated maintenance maintain the currency, comple",,System,INSTANCE,6,automated,,,NIST_controls_with_checks.csv,gcp_compute_instance_managed_by_os_config,gcp.compute.instance.managed_by_os_config,gcp.compute.instance.managed_by_os_config
nist_800_53_rev5_multi_cloud_CM-8_2_0415,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CM-8(2),System Component Inventory - For organizations that combine system component inventory and baseline configura,,System,INSTANCE,6,automated,,,NIST_controls_with_checks.csv,gcp_compute_instance_managed_by_os_config,gcp.compute.instance.managed_by_os_config,gcp.compute.instance.managed_by_os_config
nist_800_53_rev5_multi_cloud_CM-8_6_0419,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CM-8(6),System Component Inventory - System component inventory | assessed configurations and approved deviations inc,,System,Multiple,30,automated,,,NIST_controls_with_checks.csv,gcp_compute_instance_managed_by_os_config; gcp_compute_instance_older_than_specific_days; gcp_compute_networkacl_allow_ingress_any_port; gcp_load_balancing_deletion_protection; gcp_os_config_managed_compliant_patching,gcp.compute.instance.managed_by_os_config; gcp.compute.instance.older_than_specific_days; gcp.compute.networkacl.allow_ingress_any_port; gcp.compute.deletion.protection; gcp.os.config.managed_compliant_patching,gcp.compute.instance.managed_by_os_config; gcp.compute.instance.older_than_specific_days; gcp.osconfig.patch_deployment.managed_compliant_patching
nist_800_53_rev5_multi_cloud_CM-8-a_0424,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CM-8-a,System Component Inventory - Develop and document an inventory...,,System,Multiple,15,automated,,,NIST_controls_with_checks.csv,gcp_compute_instance_managed_by_os_config; gcp_os_config_managed_compliant_patching,gcp.compute.instance.managed_by_os_config; gcp.os.config.managed_compliant_patching,gcp.compute.instance.managed_by_os_config; gcp.osconfig.patch_deployment.managed_compliant_patching
nist_800_53_rev5_multi_cloud_CM-8-b_0425,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CM-8-b,System Component Inventory - Review and update the system...,,System,Multiple,16,automated,,,NIST_controls_with_checks.csv,gcp_compute_instance_managed_by_os_config; gcp_os_config_managed_compliant_patching,gcp.compute.instance.managed_by_os_config; gcp.os.config.managed_compliant_patching,gcp.compute.instance.managed_by_os_config; gcp.osconfig.patch_deployment.managed_compliant_patching
nist_800_53_rev5_multi_cloud_CM-9-b_0428,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CM-9-b,Configuration Management Plan - Establishes a process for identifying...,,Configuration,Multiple,58,automated,,,NIST_controls_with_checks.csv,gcp_compute_disk_encryption_enabled; gcp_iam_password_policy_minimum_length_14; gcp_iam_policy_attached_only_to_group_or_roles; gcp_logging_enabled; gcp_logging_kms_encryption_enabled; gcp_logging_log_file_validation_enabled; gcp_logging_multi_region_enabled; gcp_logging_storage_read_events_enabled; gcp_logging_storage_write_events_enabled,gcp.compute.disk.encryption_enabled; gcp.iam.password.policy_minimum_length_14; gcp.iam.policy.attached_only_to_group_or_roles; gcp_logging_enabled; gcp.logging.kms.encryption_enabled; gcp.logging.log.file_validation_enabled; gcp.logging.multi.region_enabled; gcp.logging.storage.read_events_enabled; gcp.logging.storage.write_events_enabled,gcp.compute.disk.encryption_enabled; gcp.iam.user.policy_minimum_length_14; gcp.iam.policy.attached_only_to_group_or_roles; gcp.logging.sink.kms_encryption_enabled; gcp.logging.sink.log_file_validation_enabled; gcp.logging.sink.multi_region_enabled; gcp.logging.bucket.read_events_enabled; gcp.logging.bucket.write_events_enabled
nist_800_53_rev5_multi_cloud_CM-12-b_0445,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CM-12-b,Information Location - Identify and document the users...,,Information,PASSWORD,6,automated,,,NIST_controls_with_checks.csv,gcp_iam_password_policy_minimum_length_14,gcp.iam.password.policy_minimum_length_14,gcp.iam.user.policy_minimum_length_14
nist_800_53_rev5_multi_cloud_CP-2_5_0457,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CP-2(5),Contingency Plan - Contingency plan | continue mission and business functions plan for the continua,,Contingency,Multiple,48,automated,,,NIST_controls_with_checks.csv,gcp_bigquery_cluster_automated_snapshot; gcp_filestore_have_backup_enabled; gcp_firestore_tables_pitr_enabled; gcp_load_balancing_deletion_protection; gcp_sql_instance_backup_enabled; gcp_sql_instance_deletion_protection; gcp_sql_instance_multi_az; gcp_storage_bucket_object_versioning,gcp.bigquery.cluster.automated_snapshot; gcp.filestore.have.backup_enabled; gcp.firestore.tables.pitr_enabled; gcp.compute.deletion.protection; gcp.sql.instance.backup_enabled; gcp.sql.instance.deletion_protection; gcp.sql.instance.multi_az; gcp.storage.bucket.object_versioning,gcp.filestore.instance.backup_enabled; gcp.firestore.database.pitr_enabled; gcp.storage.bucket.object_versioning
nist_800_53_rev5_multi_cloud_CP-2_6_0458,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CP-2(6),"Contingency Plan - Contingency plan | alternate processing and storage sites nist sp 800-53, r ev",,Contingency,INSTANCE,6,automated,,,NIST_controls_with_checks.csv,gcp_sql_instance_multi_az,gcp.sql.instance.multi_az,
nist_800_53_rev5_multi_cloud_CP-2-a_0462,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CP-2-a,Contingency Plan - Develop a contingency plan for...,,Contingency,Multiple,22,automated,,,NIST_controls_with_checks.csv,gcp_load_balancing_deletion_protection; gcp_sql_instance_deletion_protection; gcp_sql_instance_multi_az,gcp.compute.deletion.protection; gcp.sql.instance.deletion_protection; gcp.sql.instance.multi_az,
nist_800_53_rev5_multi_cloud_CP-2-d_0465,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CP-2-d,Contingency Plan - Review the contingency plan for...,,Contingency,Multiple,18,automated,,,NIST_controls_with_checks.csv,gcp_load_balancing_deletion_protection; gcp_sql_instance_deletion_protection; gcp_sql_instance_multi_az,gcp.compute.deletion.protection; gcp.sql.instance.deletion_protection; gcp.sql.instance.multi_az,
nist_800_53_rev5_multi_cloud_CP-2-e_0466,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CP-2-e,Contingency Plan - Update the contingency plan to...,,Contingency,Multiple,21,automated,,,NIST_controls_with_checks.csv,gcp_load_balancing_deletion_protection; gcp_sql_instance_deletion_protection; gcp_sql_instance_multi_az,gcp.compute.deletion.protection; gcp.sql.instance.deletion_protection; gcp.sql.instance.multi_az,
nist_800_53_rev5_multi_cloud_CP-6_1_0482,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CP-6(1),Alternate Storage Site - Alternate storage site | separation from primary site identify an alternate stor,,Alternate,Multiple,24,automated,,,NIST_controls_with_checks.csv,gcp_bigquery_cluster_automated_snapshot; gcp_filestore_have_backup_enabled; gcp_sql_instance_backup_enabled; gcp_storage_bucket_object_versioning,gcp.bigquery.cluster.automated_snapshot; gcp.filestore.have.backup_enabled; gcp.sql.instance.backup_enabled; gcp.storage.bucket.object_versioning,gcp.filestore.instance.backup_enabled; gcp.storage.bucket.object_versioning
nist_800_53_rev5_multi_cloud_CP-6_2_0483,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CP-6(2),Alternate Storage Site - Alternate storage site | recovery time and recovery point objectives configure t,,Alternate,Multiple,36,automated,,,NIST_controls_with_checks.csv,gcp_bigquery_cluster_automated_snapshot; gcp_filestore_have_backup_enabled; gcp_firestore_tables_pitr_enabled; gcp_sql_instance_backup_enabled; gcp_sql_instance_multi_az; gcp_storage_bucket_object_versioning,gcp.bigquery.cluster.automated_snapshot; gcp.filestore.have.backup_enabled; gcp.firestore.tables.pitr_enabled; gcp.sql.instance.backup_enabled; gcp.sql.instance.multi_az; gcp.storage.bucket.object_versioning,gcp.filestore.instance.backup_enabled; gcp.firestore.database.pitr_enabled; gcp.storage.bucket.object_versioning
nist_800_53_rev5_multi_cloud_CP-6-a_0485,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CP-6-a,"Alternate Storage Site - Establish an alternate storage site,...",,Alternate,Multiple,27,automated,,,NIST_controls_with_checks.csv,gcp_bigquery_cluster_automated_snapshot; gcp_filestore_have_backup_enabled; gcp_sql_instance_backup_enabled; gcp_storage_bucket_object_versioning,gcp.bigquery.cluster.automated_snapshot; gcp.filestore.have.backup_enabled; gcp.sql.instance.backup_enabled; gcp.storage.bucket.object_versioning,gcp.filestore.instance.backup_enabled; gcp.storage.bucket.object_versioning
nist_800_53_rev5_multi_cloud_CP-9_8_0508,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CP-9(8),System Backup - System backup | cryptographic protection implement cryptographic mechanisms to p,,System,Multiple,12,automated,,,NIST_controls_with_checks.csv,gcp_sql_instance_encryption_at_rest_enabled; gcp_storage_bucket_default_encryption,gcp.sql.instance.encryption_at_rest_enabled; gcp.storage.bucket.default_encryption,gcp.storage.bucket.default_encryption
nist_800_53_rev5_multi_cloud_CP-9-a_0509,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CP-9-a,System Backup - Conduct backups of user-level information...,,System,Multiple,38,automated,,,NIST_controls_with_checks.csv,gcp_bigquery_cluster_automated_snapshot; gcp_bigquery_cluster_automatic_upgrades; gcp_filestore_have_backup_enabled; gcp_firestore_tables_pitr_enabled; gcp_sql_instance_backup_enabled; gcp_storage_bucket_object_versioning,gcp.bigquery.cluster.automated_snapshot; gcp.bigquery.cluster.automatic_upgrades; gcp.filestore.have.backup_enabled; gcp.firestore.tables.pitr_enabled; gcp.sql.instance.backup_enabled; gcp.storage.bucket.object_versioning,gcp.filestore.instance.backup_enabled; gcp.firestore.database.pitr_enabled; gcp.storage.bucket.object_versioning
nist_800_53_rev5_multi_cloud_CP-9-b_0510,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CP-9-b,System Backup - Conduct backups of system-level information...,,System,Multiple,39,automated,,,NIST_controls_with_checks.csv,gcp_bigquery_cluster_automated_snapshot; gcp_bigquery_cluster_automatic_upgrades; gcp_filestore_have_backup_enabled; gcp_firestore_tables_pitr_enabled; gcp_sql_instance_backup_enabled; gcp_storage_bucket_object_versioning,gcp.bigquery.cluster.automated_snapshot; gcp.bigquery.cluster.automatic_upgrades; gcp.filestore.have.backup_enabled; gcp.firestore.tables.pitr_enabled; gcp.sql.instance.backup_enabled; gcp.storage.bucket.object_versioning,gcp.filestore.instance.backup_enabled; gcp.firestore.database.pitr_enabled; gcp.storage.bucket.object_versioning
nist_800_53_rev5_multi_cloud_CP-9-c_0511,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CP-9-c,"System Backup - Conduct backups of system documentation,...",,System,Multiple,39,automated,,,NIST_controls_with_checks.csv,gcp_bigquery_cluster_automated_snapshot; gcp_bigquery_cluster_automatic_upgrades; gcp_filestore_have_backup_enabled; gcp_firestore_tables_pitr_enabled; gcp_sql_instance_backup_enabled; gcp_storage_bucket_object_versioning,gcp.bigquery.cluster.automated_snapshot; gcp.bigquery.cluster.automatic_upgrades; gcp.filestore.have.backup_enabled; gcp.firestore.tables.pitr_enabled; gcp.sql.instance.backup_enabled; gcp.storage.bucket.object_versioning,gcp.filestore.instance.backup_enabled; gcp.firestore.database.pitr_enabled; gcp.storage.bucket.object_versioning
nist_800_53_rev5_multi_cloud_CP-9-d_0512,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CP-9-d,"System Backup - Protect the confidentiality, integrity, and...",,System,Multiple,58,automated,,,NIST_controls_with_checks.csv,gcp_bigquery_cluster_audit_logging; gcp_compute_disk_encryption_enabled; gcp_elasticsearch_service_domains_encryption_at_rest_enabled; gcp_filestore_encryption_at_rest_enabled; gcp_logging_kms_encryption_enabled; gcp_monitoring_log_group_kms_encryption_enabled; gcp_sql_instance_encryption_at_rest_enabled; gcp_storage_bucket_default_encryption; gcp_vertex_ai_notebook_instance_encryption_enabled,gcp.bigquery.cluster.audit_logging; gcp.compute.disk.encryption_enabled; gcp.elasticsearch.service.domains_encryption_at_rest_enabled; gcp.filestore.encryption.at_rest_enabled; gcp.logging.kms.encryption_enabled; gcp.monitoring.log.group_kms_encryption_enabled; gcp.sql.instance.encryption_at_rest_enabled; gcp.storage.bucket.default_encryption; gcp.aiplatform.notebook.instance_encryption_enabled,gcp.compute.disk.encryption_enabled; gcp.elasticsearch.cluster.domains_encryption_at_rest_enabled; gcp.filestore.instance.encryption_at_rest_enabled; gcp.logging.sink.kms_encryption_enabled; gcp.monitoring.group.kms_encryption_enabled; gcp.storage.bucket.default_encryption; gcp.aiplatform.endpoint.encryption_enabled
nist_800_53_rev5_multi_cloud_CP-10_1_0513,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CP-10(1),System Recovery And Reconstitution - System recovery and reconstitution | contingency plan testing [withdrawn,,System,Multiple,36,automated,,,NIST_controls_with_checks.csv,gcp_bigquery_cluster_automated_snapshot; gcp_filestore_have_backup_enabled; gcp_firestore_tables_pitr_enabled; gcp_sql_instance_backup_enabled; gcp_sql_instance_multi_az; gcp_storage_bucket_object_versioning,gcp.bigquery.cluster.automated_snapshot; gcp.filestore.have.backup_enabled; gcp.firestore.tables.pitr_enabled; gcp.sql.instance.backup_enabled; gcp.sql.instance.multi_az; gcp.storage.bucket.object_versioning,gcp.filestore.instance.backup_enabled; gcp.firestore.database.pitr_enabled; gcp.storage.bucket.object_versioning
nist_800_53_rev5_multi_cloud_CP-10_2_0514,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CP-10(2),System Recovery And Reconstitution - System recovery and reconstitution | transaction recovery implement transaction,,System,Multiple,30,automated,,,NIST_controls_with_checks.csv,gcp_bigquery_cluster_automated_snapshot; gcp_filestore_have_backup_enabled; gcp_firestore_tables_pitr_enabled; gcp_sql_instance_backup_enabled; gcp_storage_bucket_object_versioning,gcp.bigquery.cluster.automated_snapshot; gcp.filestore.have.backup_enabled; gcp.firestore.tables.pitr_enabled; gcp.sql.instance.backup_enabled; gcp.storage.bucket.object_versioning,gcp.filestore.instance.backup_enabled; gcp.firestore.database.pitr_enabled; gcp.storage.bucket.object_versioning
nist_800_53_rev5_multi_cloud_CP-10_3_0515,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CP-10(3),System Recovery And Reconstitution - System recovery and reconstitution | compensating security controls [withdrawn,,System,Multiple,36,automated,,,NIST_controls_with_checks.csv,gcp_bigquery_cluster_automated_snapshot; gcp_filestore_have_backup_enabled; gcp_firestore_tables_pitr_enabled; gcp_sql_instance_backup_enabled; gcp_sql_instance_multi_az; gcp_storage_bucket_object_versioning,gcp.bigquery.cluster.automated_snapshot; gcp.filestore.have.backup_enabled; gcp.firestore.tables.pitr_enabled; gcp.sql.instance.backup_enabled; gcp.sql.instance.multi_az; gcp.storage.bucket.object_versioning,gcp.filestore.instance.backup_enabled; gcp.firestore.database.pitr_enabled; gcp.storage.bucket.object_versioning
nist_800_53_rev5_multi_cloud_CP-10_4_0516,MULTI_CLOUD,NIST_800-53,nist_800_53_rev5,Rev5,CP-10(4),System Recovery And Reconstitution - System recovery and reconstitution | restore within time period provide the capa,,System,Multiple,36,automated,,,NIST_controls_with_checks.csv,gcp_bigquery_cluster_automated_snapshot; gcp_filestore_have_backup_enabled; gcp_firestore_tables_pitr_enabled; gcp_sql_instance_backup_enabled; gcp_sql_instance_multi_az; gcp_storage_bucket_object_versioning,gcp.bigquery.cluster.automated_snapshot; gcp.filestore.have.backup_enabled; gcp.firestore.tables.pitr_enabled; gcp.sql.instance.backup_enabled; gcp.sql.instance.multi_az; gcp.storage.bucket.object_versioning,gcp.filestore.instance.backup_enabled; gcp.firestore.database.pitr_enabled; gcp.storage.bucket.object_versioning
